arm	exchange_id	profiles	location_spread	mean_width	max_width	constant_across_profiles	all_fixed_within_profile
magnitude_g1.00	EX_glcur_e	47	2.7849100420112874e-09	1.6410503580112082e-09	5.595721897862916e-09	True	True
magnitude_g1.00	EX_gln__L_e	47	8.600503420552741e-08	4.9310883735614045e-08	1.72942135279186e-07	True	True
magnitude_g1.00	EX_glu__L_e	47	5.59137536271237e-08	2.9096920126269825e-08	1.1225846563434061e-07	True	True
magnitude_g1.00	EX_gly_e	47	1.6750550406916247	9.751281652786124e-07	8.499222192703826e-06	False	True
magnitude_g1.00	EX_glyald_e	47	6.041803808549375e-09	3.4145913178645377e-09	1.2145566186237358e-08	True	True
magnitude_g1.00	EX_glyb_e	47	1.5300224569609732e-08	8.770904698941908e-09	3.074007373325233e-08	True	True
magnitude_g1.00	EX_glyc3p_e	47	2.4901384609201685e-09	1.3964939432901386e-09	5.003109633665831e-09	True	True
magnitude_g1.00	EX_gmp_e	47	3.260864858214571e-10	2.261206170849802e-10	6.521729716429142e-10	True	True
magnitude_g1.00	EX_gthox_e	47	4.519673804605553e-09	2.6929714722362044e-09	9.08226214083949e-09	True	True
magnitude_g1.00	EX_hcys__L_e	47	2.4069534099798428e-09	1.407885224513387e-09	4.839337752694968e-09	True	True
magnitude_g1.00	EX_hom__L_e	47	0.0	0.0	0.0	True	True
magnitude_g1.00	EX_hxan_e	47	6.765000479981341e-10	3.954878807048503e-10	1.35902916968419e-09	True	True
magnitude_g1.00	EX_icit_e	47	4.96413102078118e-08	2.5930758589171185e-08	9.964527335895793e-08	True	True
magnitude_g1.00	EX_ile__L_e	47	7.269893709249686e-08	4.830357946724855e-08	1.4638108725151255e-07	True	True
magnitude_g1.00	EX_imp_e	47	5.179979290626054e-10	2.907018086674094e-10	1.0404789924129863e-09	True	True
magnitude_g1.00	EX_ins_e	47	5.150478334299675e-10	2.908281512529895e-10	1.0346294551411467e-09	True	True
magnitude_g1.00	EX_lac__L_e	47	4.063813067403747	2.589548009064491e-06	1.8010457784711775e-05	False	False
magnitude_g1.00	EX_lcts_e	47	8.681741628271767e-10	6.253808011397645e-10	1.7518074052648881e-09	True	True
magnitude_g1.00	EX_leu__L_e	47	7.025514925373955e-08	4.3923472802172204e-08	1.4151862015587824e-07	True	True
magnitude_g1.00	EX_lys__L_e	47	1.58375461190019e-07	1.2432831063959539e-07	3.2067584343487e-07	True	True
magnitude_g1.00	EX_mal__L_e	47	1.4033953486962694e-07	6.083841754230683e-08	2.814854477859659e-07	True	True
magnitude_g1.00	EX_met__L_e	47	6.511718017440075	2.5239997123425974e-06	2.123876555204518e-05	False	False
magnitude_g1.00	EX_nac_e	47	1.1938654195613125e-08	6.582452306416837e-09	2.398465555710624e-08	True	True
magnitude_g1.00	EX_ncam_e	47	6.937802980197829e-08	4.225741419756148e-08	1.3947655440182523e-07	True	True
magnitude_g1.00	EX_nicrnt_e	47	1.2906277588342894e-09	7.27593888017145e-10	2.59272889925652e-09	True	True
magnitude_g1.00	EX_orn_e	47	6.071103299636845e-08	3.160898649274132e-08	1.2208670920138026e-07	True	True
magnitude_g1.00	EX_orot5p_e	47	7.745606266617654e-10	4.420055660571761e-10	1.55607636297287e-09	True	True
magnitude_g1.00	EX_orot_e	47	1.7589985879456365e-09	1.0033709262959496e-09	3.533813642253546e-09	True	True
magnitude_g1.00	EX_oxa_e	47	4.074427317385541e-09	2.317901914330925e-09	8.185701621879848e-09	True	True
magnitude_g1.00	EX_pep_e	47	4.698145586859124e-09	2.6309983808612695e-09	9.436773422526718e-09	True	True
magnitude_g1.00	EX_phe__L_e	47	8.395560713303496e-08	5.3525615641886066e-08	1.689187986153584e-07	True	True
magnitude_g1.00	EX_pnto__R_e	47	5.821669985522371e-08	3.187887544374477e-08	1.1875993376885034e-07	True	True
magnitude_g1.00	EX_pro__L_e	47	7.723273443005496e-08	8.550078787289535e-08	2.504642131473389e-07	True	True
magnitude_g1.00	EX_quln_e	47	8.323742264381147e-10	5.5951570497619e-10	1.6891916297820936e-09	True	True
magnitude_g1.00	EX_sbt__D_e	47	1.0071855017293045e-26	4.2858957520395935e-28	2.014371003458609e-26	True	True
magnitude_g1.00	EX_ser__L_e	47	7.43461114893762e-09	4.0588652817003555e-09	1.493239665251167e-08	True	True
magnitude_g1.00	EX_spmd_e	47	7.716581129761089e-10	4.6533347867376657e-10	1.5627956086619286e-09	True	True
magnitude_g1.00	EX_sprm_e	47	3.9555159070545633e-10	2.298754534999181e-10	8.031387698778818e-10	True	True
magnitude_g1.00	EX_srtn_e	47	2.4990383678524746e-09	1.4896190281002824e-09	5.021936876270877e-09	True	True
magnitude_g1.00	EX_succ_e	47	1.2922745865672614	1.1262915452101894e-06	1.2675751341006958e-05	False	False
magnitude_g1.00	EX_sucr_e	47	3.433390560427918e-10	1.6003969087263632e-10	6.866781120855836e-10	True	True
magnitude_g1.00	EX_taur_e	47	2.1291236585298713e-09	1.2522889032837795e-09	4.277783996262558e-09	True	True
magnitude_g1.00	EX_tchola_e	47	5.108178245267666e-10	4.719870651768173e-10	1.0292749870142963e-09	True	True
magnitude_g1.00	EX_thr__L_e	47	7.269204127524631e-08	4.857796411463919e-08	1.4638761491880814e-07	True	True
magnitude_g1.00	EX_thym_e	47	1.116937345895069e-09	6.346557844848008e-10	2.2438586936305585e-09	True	True
magnitude_g1.00	EX_thymd_e	47	7.463731301267092e-10	4.2663138415604496e-10	1.4994445222989595e-09	True	True
magnitude_g1.00	EX_trp__L_e	47	7.02547156353206e-08	4.3394369989929146e-08	1.41515439019968e-07	True	True
magnitude_g1.00	EX_tyr__L_e	47	6.754869030789479e-08	4.326458894453293e-08	1.4720551577696028e-07	True	True
magnitude_g1.00	EX_ump_e	47	5.63519706795765e-10	3.896896046956546e-10	1.1352304295575137e-09	True	True
magnitude_g1.00	EX_ura_e	47	1.5473820634800094e-09	8.857320100511038e-10	3.1084357034324636e-09	True	True
magnitude_g1.00	EX_urate_e	47	6.485263723680958e-10	3.879273766612763e-10	1.303490495309332e-09	True	True
magnitude_g1.00	EX_uri_e	47	9.009343490771286e-10	5.112474348468074e-10	1.809907644999001e-09	True	True
magnitude_g1.00	EX_val__L_e	47	7.038307359152896e-08	4.105794510052422e-08	1.415221573264347e-07	True	True
magnitude_g1.00	EX_xan_e	47	6.655392966010418e-10	3.8549094954391305e-10	1.3370555878072843e-09	True	True
magnitude_g1.00	EX_xmp_e	47	5.09688282598032e-10	2.9505104838538863e-10	1.023984144023807e-09	True	True
magnitude_g1.00	EX_xtsn_e	47	5.074838275810497e-10	2.932809355392342e-10	1.0195303229458973e-09	True	True
magnitude_g1.25	EX_2pg_e	47	4.097692370427829e-09	2.536529118535749e-09	8.203676853245897e-09	True	True
magnitude_g1.25	EX_34hpp_e	47	4.2576568669906274e-08	3.095349551192727e-08	8.522577453655207e-08	True	True
magnitude_g1.25	EX_3hanthrn_e	47	1.2695377678705928e-09	8.93330839494894e-10	2.245988620584504e-09	True	True
magnitude_g1.25	EX_3pg_e	47	4.249459078680614e-09	2.6221076048881757e-09	8.507625867922658e-09	True	True
magnitude_g1.25	EX_4abut_e	47	2.519641623844385e-08	1.279302568096407e-08	5.0441298854847465e-08	True	True
magnitude_g1.25	EX_4hbz_e	47	2.252106787768684e-09	1.7824343189672063e-09	5.364629184667727e-09	True	True
magnitude_g1.25	EX_L2aadp_e	47	6.933612879383458e-09	4.139488519091909e-09	1.3880496790167867e-08	True	True
magnitude_g1.25	EX_Lkynr_e	47	2.331084882022061e-09	1.6144913060616733e-09	4.667280800912559e-09	True	True
magnitude_g1.25	EX_acac_e	47	1.4961087073559227e-07	9.113084459115766e-08	2.9943002895759555e-07	True	True
magnitude_g1.25	EX_ade_e	47	5.358575339567465e-10	3.593819559011162e-10	1.0728657253119233e-09	True	True
magnitude_g1.25	EX_adn_e	47	4.2464513719348613e-10	2.7771744652312074e-10	8.501077869427948e-10	True	True
magnitude_g1.25	EX_ahcys_e	47	3.9939082558075566e-10	2.507410240230895e-10	7.995908463627693e-10	True	True
magnitude_g1.25	EX_akg_e	47	3.6061789867125295e-08	3.099228979698738e-08	7.22097922744277e-08	True	True
magnitude_g1.25	EX_ala__L_e	47	1.641598104251468	4.2139301916435254e-07	1.845276866418999e-06	False	True
magnitude_g1.25	EX_amp_e	47	3.9200762901664543e-10	2.74140298167089e-10	7.848797475598232e-10	True	True
magnitude_g1.25	EX_anth_e	47	2.1090952361921865e-09	1.4349808864944042e-09	4.222405249100227e-09	True	True
magnitude_g1.25	EX_arg__L_e	47	9.697499825378486e-08	7.847822440126001e-08	2.0067470063445114e-07	True	True
magnitude_g1.25	EX_asn__L_e	47	2.860863013154358e-07	1.2324588060273962e-07	5.726166705244395e-07	True	True
magnitude_g1.25	EX_asp__L_e	47	2.868485937668197e-08	8.305542238832263e-08	2.8384038142093004e-07	True	True
magnitude_g1.25	EX_bilirub_e	47	3.510463996179824e-10	2.610085156572443e-10	7.025682829963054e-10	True	True
magnitude_g1.25	EX_cala_e	47	1.3097208757009524e-09	8.58436227997487e-10	2.62230768713216e-09	True	True
magnitude_g1.25	EX_chol_e	47	5.7103855866103004e-08	4.805036763749416e-08	1.4407048976039505e-07	True	True
magnitude_g1.25	EX_cholp_e	47	3.6119878818584384e-09	2.2459815867506526e-09	7.230826066932857e-09	True	True
magnitude_g1.25	EX_cit_e	47	4.797814699598985e-08	4.356248676385348e-08	9.609310123950694e-08	True	True
magnitude_g1.25	EX_citr__L_e	47	1.8287435345839582e-08	1.1454077932295326e-08	3.662653576335015e-08	True	True
magnitude_g1.25	EX_cmp_e	47	3.7943935710137036e-10	2.3890400700021927e-10	7.588787142027407e-10	True	True
magnitude_g1.25	EX_crn_e	47	0.16205592161818363	1.9151243214998024e-07	1.3194962976137425e-06	False	True
magnitude_g1.25	EX_cyst__L_e	47	1.6774813838537026e-09	1.0699456637505687e-09	3.358016548372551e-09	True	True
magnitude_g1.25	EX_cytd_e	47	8.171732358056611e-10	5.215556313375327e-10	1.6359557710729889e-09	True	True
magnitude_g1.25	EX_dad_2_e	47	4.540052108397281e-10	2.8962649368565205e-10	9.089559410574809e-10	True	True
magnitude_g1.25	EX_dcmp_e	47	7.053425589397934e-10	4.4148702816177467e-10	1.4120160699361356e-09	True	True
magnitude_g1.25	EX_dcyt_e	47	8.400720813464404e-10	5.232247493393546e-10	1.681814588312449e-09	True	True
magnitude_g1.25	EX_dhap_e	47	2.394829125727017e-09	1.4785386323841565e-09	4.794397304381461e-09	True	True
magnitude_g1.25	EX_dmgly_e	47	2.051962443719093e-09	1.346849493434888e-09	4.108062852412497e-09	True	True
magnitude_g1.25	EX_duri_e	47	8.292283060543226e-10	5.240764750804308e-10	1.6600546452978038e-09	True	True
magnitude_g1.25	EX_ethamp_e	47	1.0995034047739254e-08	7.2235637880149195e-09	2.201388522617186e-08	True	True
magnitude_g1.25	EX_fol_e	47	5.896403643019038e-08	3.924655400251387e-08	1.1806743698898945e-07	True	True
magnitude_g1.25	EX_fum_e	47	1.3137428101288098	9.417874765628472e-07	5.035382436346936e-06	False	True
magnitude_g1.25	EX_g3pc_e	47	2.4596647148862815e-09	1.5218376509622289e-09	4.9242023230833435e-09	True	True
magnitude_g1.25	EX_glc__D_e	47	3.3580747071937367e-09	2.061075130896786e-09	6.722316925333871e-09	True	True
magnitude_g1.25	EX_glcur_e	47	2.4329363016062037e-09	1.6861451115703889e-09	4.873748233163966e-09	True	True
magnitude_g1.25	EX_gln__L_e	47	7.523204459403132e-08	5.335306335736848e-08	1.50624742900618e-07	True	True
magnitude_g1.25	EX_glu__L_e	47	5.117202128701592e-08	3.0847760582337575e-08	1.0244544590420901e-07	True	True
magnitude_g1.25	EX_gly_e	47	1.4279672101797427	7.553508799055465e-07	6.012877075356471e-06	False	True
magnitude_g1.25	EX_glyald_e	47	5.754168831694138e-09	3.556808214214056e-09	1.1521190427262097e-08	True	True
magnitude_g1.25	EX_glyb_e	47	1.384718504681099e-08	9.27684360184185e-09	2.7722517378978122e-08	True	True
magnitude_g1.25	EX_glyc3p_e	47	2.3493093561459303e-09	1.450671567619817e-09	4.703176174788338e-09	True	True
magnitude_g1.25	EX_gmp_e	47	3.129805895501579e-10	2.5797780892948714e-10	6.259611791003158e-10	True	True
magnitude_g1.25	EX_gthox_e	47	3.9454330603833565e-09	2.747031371048084e-09	7.899181022368436e-09	True	True
magnitude_g1.25	EX_hcys__L_e	47	2.2401579466842767e-09	1.4599909493330212e-09	4.485005826938097e-09	True	True
magnitude_g1.25	EX_hom__L_e	47	0.0	0.0	0.0	True	True
magnitude_g1.25	EX_hxan_e	47	6.305945767698858e-10	4.0906406814843097e-10	1.262435396783064e-09	True	True
magnitude_g1.25	EX_icit_e	47	3.979782460337433e-08	2.6761530887870918e-08	7.966688151245501e-08	True	True
magnitude_g1.25	EX_ile__L_e	47	7.261363843547031e-08	4.853419546163466e-08	1.4539034987048893e-07	True	True
magnitude_g1.25	EX_imp_e	47	4.845948520270585e-10	3.0062311647485694e-10	9.701247149032579e-10	True	True
magnitude_g1.25	EX_ins_e	47	4.819805490784787e-10	3.0059834924557826e-10	9.64884113459546e-10	True	True
magnitude_g1.25	EX_lac__L_e	47	4.293003014124386	1.9981733693857325e-06	1.821549908953557e-05	False	False
magnitude_g1.25	EX_lcts_e	47	8.187427467176837e-10	6.53685493051277e-10	1.6410121592752024e-09	True	True
magnitude_g1.25	EX_leu__L_e	47	6.600458379857344e-08	4.376197318471044e-08	1.3215780780839737e-07	True	True
magnitude_g1.25	EX_lys__L_e	47	1.4788271207599735e-07	1.1534720099165681e-07	2.9618699848299457e-07	True	True
magnitude_g1.25	EX_mal__L_e	47	1.1271526726546016e-07	6.655720745068724e-08	2.2562358282818363e-07	True	True
magnitude_g1.25	EX_met__L_e	47	6.511718065512943	2.139507143334712e-06	2.065878727908199e-05	False	False
magnitude_g1.25	EX_nac_e	47	1.1214567776505367e-08	6.812024230777301e-09	2.2451760159594184e-08	True	True
magnitude_g1.25	EX_ncam_e	47	6.638061441733401e-08	4.416583873553378e-08	1.3290871601412564e-07	True	True
magnitude_g1.25	EX_nicrnt_e	47	1.2106570392688417e-09	7.533344255367861e-10	2.4236513200603136e-09	True	True
magnitude_g1.25	EX_orn_e	47	8.147096422640986e-08	3.799062077224629e-08	1.6309453034703105e-07	True	True
magnitude_g1.25	EX_orot5p_e	47	7.237539422107267e-10	4.563009837057016e-10	1.4488276658599757e-09	True	True
magnitude_g1.25	EX_orot_e	47	1.642058920676718e-09	1.034770404043103e-09	3.2874738178394664e-09	True	True
magnitude_g1.25	EX_oxa_e	47	3.640766586960107e-09	2.3790807625497475e-09	7.289205911961026e-09	True	True
magnitude_g1.25	EX_pep_e	47	4.3788217150524704e-09	2.723749749424226e-09	8.76567798423852e-09	True	True
magnitude_g1.25	EX_phe__L_e	47	7.027033133155669e-08	4.86603006612034e-08	1.4069051934573196e-07	True	True
magnitude_g1.25	EX_pnto__R_e	47	5.2921835259789815e-08	3.343551841138937e-08	1.0758080885875242e-07	True	True
magnitude_g1.25	EX_pro__L_e	47	7.546442759576166e-08	8.749935586012303e-08	2.5452911533996314e-07	True	True
magnitude_g1.25	EX_quln_e	47	7.468174303485873e-10	5.749073289525869e-10	1.4951801840525526e-09	True	True
magnitude_g1.25	EX_sbt__D_e	47	1.4998659411666422e-26	-6.382408260283584e-28	0.0	True	True
magnitude_g1.25	EX_ser__L_e	47	6.9499055399546705e-09	4.243729679721602e-09	1.3912629270862453e-08	True	True
magnitude_g1.25	EX_spmd_e	47	7.185513828256652e-10	4.607143703320338e-10	1.4385278521502733e-09	True	True
magnitude_g1.25	EX_sprm_e	47	3.678284281259313e-10	2.3236388260328458e-10	7.364092935952245e-10	True	True
magnitude_g1.25	EX_srtn_e	47	2.2260023018176416e-09	1.5166413737719239e-09	4.4565394267341335e-09	True	True
magnitude_g1.25	EX_succ_e	47	1.2562979064959396	7.56477589335793e-07	4.739246248774975e-06	False	True
magnitude_g1.25	EX_sucr_e	47	3.0969330731662506e-10	1.3541921886071122e-10	6.193866146332501e-10	True	True
magnitude_g1.25	EX_taur_e	47	1.921573768853042e-09	1.2804124932824275e-09	3.8468740642223615e-09	True	True
magnitude_g1.25	EX_tchola_e	47	5.093295634731772e-10	4.941538776386893e-10	1.0210299254476678e-09	True	True
magnitude_g1.25	EX_thr__L_e	47	7.261876522335342e-08	4.8619335843377085e-08	1.4539895243359524e-07	True	True
magnitude_g1.25	EX_thym_e	47	1.0302832957044743e-09	6.542349817274175e-10	2.062531583722199e-09	True	True
magnitude_g1.25	EX_thymd_e	47	6.990943464314401e-10	4.410732594620686e-10	1.399502150387478e-09	True	True
magnitude_g1.25	EX_trp__L_e	47	6.596000709513383e-08	4.3282833054361e-08	1.321543836724226e-07	True	True
magnitude_g1.25	EX_tyr__L_e	47	6.351129089310348e-08	4.4141834596539536e-08	1.3714399116349085e-07	True	True
magnitude_g1.25	EX_ump_e	47	5.284648810813738e-10	4.075988531974607e-10	1.0585815645626679e-09	True	True
magnitude_g1.25	EX_ura_e	47	1.4195874602338637e-09	9.119683447381061e-10	2.842048895656078e-09	True	True
magnitude_g1.25	EX_urate_e	47	6.020832112288899e-10	3.937287958915152e-10	1.2053464278630879e-09	True	True
magnitude_g1.25	EX_uri_e	47	8.429343881129959e-10	5.276236364320939e-10	1.6874874637985711e-09	True	True
magnitude_g1.25	EX_val__L_e	47	6.60049024325815e-08	4.207457716983271e-08	1.3214672844874542e-07	True	True
magnitude_g1.25	EX_xan_e	47	6.176847931480486e-10	3.9707798411603246e-10	1.2365530951881134e-09	True	True
magnitude_g1.25	EX_xmp_e	47	4.766595493879955e-10	3.0499902389696895e-10	9.542629513616047e-10	True	True
magnitude_g1.25	EX_xtsn_e	47	4.743865445914083e-10	3.0392864145552747e-10	9.49709933138217e-10	True	True
magnitude_g2.00	EX_2pg_e	47	4.291773649491271e-09	2.432778525034337e-09	8.643726211070193e-09	True	True
magnitude_g2.00	EX_34hpp_e	47	4.9142500179429356e-08	2.6472493108525758e-08	9.886765541608328e-08	True	True
magnitude_g2.00	EX_3hanthrn_e	47	1.3599131090415703e-09	8.513552187045777e-10	2.4345980662556285e-09	True	True
magnitude_g2.00	EX_3pg_e	47	4.460604053777096e-09	2.5247502356253025e-09	8.976508765297946e-09	True	True
magnitude_g2.00	EX_4abut_e	47	2.638902704757622e-08	1.319835574666031e-08	5.3073417065013344e-08	True	True
magnitude_g2.00	EX_4hbz_e	47	2.410593702093343e-09	1.6976984039446818e-09	5.7481467604653585e-09	True	True
magnitude_g2.00	EX_L2aadp_e	47	7.205368955901616e-09	3.98558658401346e-09	1.450485736525284e-08	True	True
magnitude_g2.00	EX_Lkynr_e	47	2.5365158923359638e-09	1.4483097157337504e-09	5.108126065437624e-09	True	True
magnitude_g2.00	EX_acac_e	47	7.052752424672835e-08	5.104610878642137e-08	1.4234083660186435e-07	True	True
magnitude_g2.00	EX_ade_e	47	5.543714743057438e-10	3.357883983015498e-10	1.1163841748044596e-09	True	True
magnitude_g2.00	EX_adn_e	47	4.3942042947387324e-10	2.612170978325081e-10	8.847154745843095e-10	True	True
magnitude_g2.00	EX_ahcys_e	47	4.1443662921821273e-10	2.3587186187437663e-10	8.341130331945857e-10	True	True
magnitude_g2.00	EX_akg_e	47	4.34893860669727e-08	2.6496355366532006e-08	8.767704473121061e-08	True	True
magnitude_g2.00	EX_ala__L_e	47	1.2562988794138565	6.089038345120126e-07	4.016798314410153e-06	False	True
magnitude_g2.00	EX_amp_e	47	3.698536081374782e-10	2.540503346525969e-10	7.456604404528188e-10	True	True
magnitude_g2.00	EX_anth_e	47	2.286828178153781e-09	1.3002996675817848e-09	4.603624531385827e-09	True	True
magnitude_g2.00	EX_arg__L_e	47	7.363114962188888e-08	5.6673088198703655e-08	1.5798034702640962e-07	True	True
magnitude_g2.00	EX_asn__L_e	47	2.5624752275632545e-07	1.581912214837854e-07	5.144984349669812e-07	True	True
magnitude_g2.00	EX_asp__L_e	47	2.9129378464887168e-08	7.465947986554147e-08	2.8453701972352974e-07	True	True
magnitude_g2.00	EX_bilirub_e	47	7.368129443541627e-10	2.2146503309225156e-10	7.708365773743566e-10	True	True
magnitude_g2.00	EX_cala_e	47	1.37942288684897e-09	7.949561636898034e-10	2.7767178375314596e-09	True	True
magnitude_g2.00	EX_chol_e	47	7.379602662282991e-08	5.1278538512316057e-08	1.8087724429349805e-07	True	True
magnitude_g2.00	EX_cholp_e	47	3.752424943048958e-09	2.12264858490355e-09	7.5527395975817e-09	True	True
magnitude_g2.00	EX_cit_e	47	4.763033534104425e-08	3.167859511791354e-08	9.611906451690337e-08	True	True
magnitude_g2.00	EX_citr__L_e	47	1.813253657358018e-08	1.0858774317272658e-08	3.660652115991129e-08	True	True
magnitude_g2.00	EX_cmp_e	47	2.8924585364118224e-10	1.8447749118025974e-10	5.784917072823645e-10	True	True
magnitude_g2.00	EX_crn_e	47	0.16174611680931827	2.12821867716311e-07	1.0156299105334998e-06	False	True
magnitude_g2.00	EX_cyst__L_e	47	1.7477106863343155e-09	9.930418361718882e-10	3.517741553418912e-09	True	True
magnitude_g2.00	EX_cytd_e	47	8.511185583260523e-10	4.895051524130479e-10	1.7136999700592688e-09	True	True
magnitude_g2.00	EX_dad_2_e	47	4.4008001606810675e-10	2.738348568139272e-10	8.864147697598466e-10	True	True
magnitude_g2.00	EX_dcmp_e	47	7.300531960877435e-10	4.145023790344284e-10	1.4692766573992254e-09	True	True
magnitude_g2.00	EX_dcyt_e	47	8.690189354533189e-10	4.915941416399365e-10	1.7490627501361628e-09	True	True
magnitude_g2.00	EX_dhap_e	47	2.4994660021331596e-09	1.4142221924149024e-09	5.03041961089829e-09	True	True
magnitude_g2.00	EX_dmgly_e	47	2.19266075763307e-09	1.2703047309012846e-09	4.416369285986922e-09	True	True
magnitude_g2.00	EX_duri_e	47	8.59147685976363e-10	4.933837681024658e-10	1.7297593040056926e-09	True	True
magnitude_g2.00	EX_ethamp_e	47	1.1373970016489915e-08	6.389137051301862e-09	2.290718652738878e-08	True	True
magnitude_g2.00	EX_fol_e	47	7.969379108255766e-08	3.938005099284646e-08	1.6033260001090136e-07	True	True
magnitude_g2.00	EX_fum_e	47	1.5678193033164405	2.2219076085966758e-06	4.148978728757413e-05	False	False
magnitude_g2.00	EX_g3pc_e	47	2.562486235681051e-09	1.4501846347649958e-09	5.159174908269046e-09	True	True
magnitude_g2.00	EX_glc__D_e	47	3.669990533694545e-09	2.040031916444508e-09	7.384075573213522e-09	True	True
magnitude_g2.00	EX_glcur_e	47	2.56479090200952e-09	1.5266603293828424e-09	5.1643014420907845e-09	True	True
magnitude_g2.00	EX_gln__L_e	47	8.858707722936288e-08	5.4640324151780485e-08	1.7816249631152914e-07	True	True
magnitude_g2.00	EX_glu__L_e	47	5.3889291251607574e-08	3.155549901757066e-08	1.0846776987705198e-07	True	True
magnitude_g2.00	EX_gly_e	47	1.3850041064416523	7.511746204349137e-07	3.959051761093235e-06	False	True
magnitude_g2.00	EX_glyald_e	47	6.067345497736374e-09	3.437179059551266e-09	1.2223640424328333e-08	True	True
magnitude_g2.00	EX_glyb_e	47	1.6767881097274237e-08	9.074861399026707e-09	3.3756857125458126e-08	True	True
magnitude_g2.00	EX_glyc3p_e	47	2.452554445921348e-09	1.3950170474398718e-09	4.937929411104553e-09	True	True
magnitude_g2.00	EX_gmp_e	47	3.1435723883523297e-10	1.8424675175097058e-10	6.287144776704659e-10	True	True
magnitude_g2.00	EX_gthox_e	47	4.3363221932081995e-09	2.501741065817916e-09	8.729664274434747e-09	True	True
magnitude_g2.00	EX_hcys__L_e	47	2.336493260426344e-09	1.3726078084913397e-09	4.7110865845611e-09	True	True
magnitude_g2.00	EX_hom__L_e	47	3.9308755626169216e-26	1.9499905921682208e-27	7.861751125233843e-26	True	True
magnitude_g2.00	EX_hxan_e	47	6.520599803830488e-10	3.825472140626116e-10	1.3139439542927176e-09	True	True
magnitude_g2.00	EX_icit_e	47	4.3112142215771434e-08	2.5899325079340306e-08	8.674309546100995e-08	True	True
magnitude_g2.00	EX_ile__L_e	47	6.921964001982417e-08	4.190399781304648e-08	1.3949246946420857e-07	True	True
magnitude_g2.00	EX_imp_e	47	5.016796160074294e-10	2.8447851359504374e-10	1.0098104933514533e-09	True	True
magnitude_g2.00	EX_ins_e	47	4.990006583399916e-10	2.8381117692587203e-10	1.0043194074573107e-09	True	True
magnitude_g2.00	EX_lac__L_e	47	4.359653199027258	4.325676667092394e-06	4.2419157260553675e-05	False	False
magnitude_g2.00	EX_lcts_e	47	8.623492224631881e-10	6.46830305320457e-10	1.7490202621733699e-09	True	True
magnitude_g2.00	EX_leu__L_e	47	6.632049576182908e-08	3.99232078696313e-08	1.3353595429421716e-07	True	True
magnitude_g2.00	EX_lys__L_e	47	1.1380831810292591e-07	8.192421800047854e-08	2.3018779993222438e-07	True	True
magnitude_g2.00	EX_mal__L_e	47	1.4646899921095206e-07	8.002421256903289e-08	2.944253861491734e-07	True	True
magnitude_g2.00	EX_met__L_e	47	6.396526310071659	2.3046035205021495e-06	1.3692074100291052e-05	False	False
magnitude_g2.00	EX_nac_e	47	1.1540818134591089e-08	6.542589173409787e-09	2.3227823849022126e-08	True	True
magnitude_g2.00	EX_ncam_e	47	6.893665266643484e-08	4.216489247816441e-08	1.3891773799936314e-07	True	True
magnitude_g2.00	EX_nicrnt_e	47	1.2635958309754899e-09	7.141210513987909e-10	2.543227572756593e-09	True	True
magnitude_g2.00	EX_orn_e	47	8.41187797081087e-08	4.7948230716780675e-08	1.6934714928213384e-07	True	True
magnitude_g2.00	EX_orot5p_e	47	7.533000742737117e-10	4.301197422581008e-10	1.5163431179567923e-09	True	True
magnitude_g2.00	EX_orot_e	47	1.7001964006290465e-09	9.698284668093745e-10	3.422546266940958e-09	True	True
magnitude_g2.00	EX_oxa_e	47	3.882686793502253e-09	2.201300820668665e-09	7.815210891072253e-09	True	True
magnitude_g2.00	EX_pep_e	47	4.566875462510974e-09	2.585510411839973e-09	9.191655214881973e-09	True	True
magnitude_g2.00	EX_phe__L_e	47	6.633005389389268e-08	4.000959093345389e-08	1.3355489347777194e-07	True	True
magnitude_g2.00	EX_pnto__R_e	47	5.626998098495243e-08	3.371647419855414e-08	1.1505264746777862e-07	True	True
magnitude_g2.00	EX_pro__L_e	47	7.93674979071568e-08	7.71104865870008e-08	2.646770016490052e-07	True	True
magnitude_g2.00	EX_quln_e	47	8.06279280561743e-10	5.22140097026373e-10	1.6231303469453184e-09	True	True
magnitude_g2.00	EX_sbt__D_e	47	1.659815204172544e-26	-1.2113052664231636e-27	0.0	True	True
magnitude_g2.00	EX_ser__L_e	47	7.415216884965048e-09	4.168866708107786e-09	1.4920324531431106e-08	True	True
magnitude_g2.00	EX_spmd_e	47	7.522116961824593e-10	4.478433314907609e-10	1.5323501824056323e-09	True	True
magnitude_g2.00	EX_sprm_e	47	3.905934747097297e-10	2.2532532850186659e-10	7.857381788876404e-10	True	True
magnitude_g2.00	EX_srtn_e	47	2.3989059659031957e-09	1.3716880304877143e-09	4.829314320401462e-09	True	True
magnitude_g2.00	EX_succ_e	47	1.256295975233579	1.975820494487169e-06	4.149087568627863e-05	False	False
magnitude_g2.00	EX_sucr_e	47	3.528911693006826e-10	1.8488109310971428e-10	7.057823386013652e-10	True	True
magnitude_g2.00	EX_taur_e	47	2.0648909979701565e-09	1.180099538162819e-09	4.156481791517302e-09	True	True
magnitude_g2.00	EX_tchola_e	47	6.079490093084535e-10	4.596137850426294e-10	1.225929527579985e-09	True	True
magnitude_g2.00	EX_thr__L_e	47	6.921484230204555e-08	4.19010203507981e-08	1.3949109667343862e-07	True	True
