context	arm	exchange_id	B0_low	B0_high	B1_low	B1_high	B2_low	B2_high	B0_width	B1_width	B2_width	B0_fixed	B1_fixed	B2_fixed	B0_to_B1_width_contraction	B1_to_B2_width_contraction	first_fixed_stage	B0_B1_nesting_violation	B1_B2_nesting_violation	saved_point_containment_violation
BR:T-47D	magnitude_g0.50	EX_crn_e	-0.5	0.0	-3.2811357586481904e-07	-2.7755575615628914e-16	-9.054126893870511e-09	-1.8051522672204864e-16	0.5	3.281135755872633e-07	9.054126713355285e-09	False	True	True	0.4999996718864244	3.19059448873908e-07	first_fixed_B1	0.0	9.70405294342405e-17	2.3114010944820523e-16
BR:T-47D	magnitude_g0.50	EX_cytd_e	0.0	17.846470825918864	0.0	7.631032542177825e-09	0.0	2.2299750444410385e-10	17.846470825918864	7.631032542177825e-09	2.2299750444410385e-10	False	True	True	17.84647081828783	7.408035037733721e-09	first_fixed_B1	0.0	0.0	0.0
BR:T-47D	magnitude_g0.50	EX_dhap_e	0.0	8.0358390459713	0.0	2.321710948340826e-08	0.0	6.48733777908251e-10	8.0358390459713	2.321710948340826e-08	6.48733777908251e-10	False	True	True	8.03583902275419	2.256837570550001e-08	first_fixed_B1	0.0	0.0	0.0
BR:T-47D	magnitude_g0.50	EX_duri_e	0.0	17.84647082591889	0.0	7.76214565608334e-09	0.0	2.2824094475686598e-10	17.84647082591889	7.76214565608334e-09	2.2824094475686598e-10	False	True	True	17.846470818156742	7.533904711326474e-09	first_fixed_B1	0.0	0.0	0.0
BR:T-47D	magnitude_g0.50	EX_fum_e	0.0	124.4024821723086	0.0	2.260836069037554e-05	0.0	3.482787580505385e-07	124.4024821723086	2.260836069037554e-05	3.482787580505385e-07	False	False	True	124.4024595639479	2.2260081932325003e-05	first_fixed_B2	0.0	0.0	0.0
BR:T-47D	magnitude_g0.50	EX_glcur_e	0.0	28.681270547499746	0.0	9.258876203423753e-08	0.0	2.54738754029554e-09	28.681270547499746	9.258876203423753e-08	2.54738754029554e-09	False	True	True	28.681270454910983	9.004137449394198e-08	first_fixed_B1	0.0	0.0	0.0
BR:T-47D	magnitude_g0.50	EX_gln__L_e	-10.0	58.41147149935635	-1.749680133277627	-1.7496578250420016	-1.7496588484832847	-1.7496578250338015	68.41147149935635	2.230823562543449e-05	1.023449483161798e-06	False	False	True	68.41144919112072	2.1284786142272694e-05	first_fixed_B2	0.0	8.200107259881406e-12	0.0
BR:T-47D	magnitude_g0.50	EX_glu__L_e	-10.0	94.0889598066376	-10.0	-9.999995709734998	-10.0	-9.999999894467138	104.0889598066376	4.290265001927196e-06	1.0553286244885385e-07	False	True	True	104.08895551637261	4.184732139478342e-06	first_fixed_B1	0.0	0.0	0.0
BR:T-47D	magnitude_g0.50	EX_gly_e	-10.0	188.19826182691824	-0.9799562598149221	-0.979951967538468	-0.9799541690031786	-0.9799540264542274	198.19826182691824	4.292276454043176e-06	1.4254895119858446e-07	False	True	True	198.19825753464178	4.149727502844591e-06	first_fixed_B1	0.0	0.0	0.0
BR:T-47D	magnitude_g0.50	EX_glyald_e	0.0	84.77762866496474	0.0	6.902621246510308e-08	0.0	1.9399764237811492e-09	84.77762866496474	6.902621246510308e-08	1.9399764237811492e-09	False	True	True	84.77762859593852	6.708623604132193e-08	first_fixed_B1	0.0	0.0	0.0
BR:T-47D	magnitude_g0.50	EX_glyc3p_e	0.0	8.035839045971308	0.0	2.1981200831880852e-08	0.0	6.147434935904052e-10	8.035839045971308	2.1981200831880852e-08	6.147434935904052e-10	False	True	True	8.035839023990107	2.1366457338290448e-08	first_fixed_B1	0.0	0.0	0.0
BR:T-47D	magnitude_g0.50	EX_hom__L_e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	True	True	True	0.0	0.0	already_fixed_B0	0.0	0.0	0.0
BR:T-47D	magnitude_g0.50	EX_hxan_e	0.0	16.096816823377978	0.0	5.984131037614996e-09	0.0	1.7060104558639236e-10	16.096816823377978	5.984131037614996e-09	1.7060104558639236e-10	False	True	True	16.096816817393847	5.8135299920286034e-09	first_fixed_B1	0.0	0.0	0.0
BR:T-47D	magnitude_g0.50	EX_icit_e	0.0	71.6171808732135	0.0	6.19028688086525e-07	0.0	1.7321328627066364e-08	71.6171808732135	6.19028688086525e-07	1.7321328627066364e-08	False	True	True	71.61718025418482	6.017073594594586e-07	first_fixed_B1	0.0	0.0	0.0
BR:T-47D	magnitude_g0.50	EX_ins_e	0.0	12.252800865556315	0.0	4.665558471409875e-09	0.0	1.3043626587579252e-10	12.252800865556315	4.665558471409875e-09	1.3043626587579252e-10	False	True	True	12.252800860890757	4.535122205534083e-09	first_fixed_B1	0.0	0.0	0.0
BR:T-47D	magnitude_g0.50	EX_lac__L_e	-0.5	129.98721809224827	17.887841563488585	17.88785278669181	17.887842989731084	17.88784340097699	130.48721809224827	1.1223203223664768e-05	4.1124590666186123e-07	False	False	True	130.48720686904505	1.0811957317002907e-05	first_fixed_B2	0.0	0.0	0.0
BR:T-47D	magnitude_g0.50	EX_leu__L_e	-10.0	-0.8961168663352463	-0.8961173559939768	-0.8961168663352098	-0.8961168794875539	-0.8961168663352213	9.103883133664754	4.896587669778185e-07	1.3152332667409894e-08	False	True	True	9.103882644005987	4.765064343104086e-07	first_fixed_B1	3.652633751016765e-14	0.0	2.2093438190040615e-14
BR:T-47D	magnitude_g0.50	EX_lys__L_e	-10.0	-0.9726132854420797	-0.9726138655517544	-0.9726132854420962	-0.9726133010098365	-0.9726132854420819	9.02738671455792	5.801096581992127e-07	1.5567754529932643e-08	False	True	True	9.027386134448262	5.6454190366928e-07	first_fixed_B1	0.0	1.432187701766452e-14	1.4654943925052066e-14
