context	arm	exchange_id	B0_low	B0_high	B1_low	B1_high	B2_low	B2_high	B0_width	B1_width	B2_width	B0_fixed	B1_fixed	B2_fixed	B0_to_B1_width_contraction	B1_to_B2_width_contraction	first_fixed_stage	B0_B1_nesting_violation	B1_B2_nesting_violation	saved_point_containment_violation
BR:MDA-MB-231	magnitude_g1.00	EX_hxan_e	0.0	9.75111349148557	0.0	9.097726778068036e-09	0.0	7.682198277835028e-10	9.75111349148557	9.097726778068036e-09	7.682198277835028e-10	False	True	True	9.751113482387844	8.329506950284534e-09	first_fixed_B1	0.0	0.0	0.0
BR:MDA-MB-231	magnitude_g1.00	EX_icit_e	0.0	62.31950881136539	0.0	5.116548931674903e-07	0.0	4.525726553412287e-08	62.31950881136539	5.116548931674903e-07	4.525726553412287e-08	False	True	True	62.31950829971049	4.6639762763336737e-07	first_fixed_B1	0.0	0.0	0.0
BR:MDA-MB-231	magnitude_g1.00	EX_ins_e	0.0	7.422489374115851	0.0	6.895337746866474e-09	0.0	5.85141660716626e-10	7.422489374115851	6.895337746866474e-09	5.85141660716626e-10	False	True	True	7.422489367220513	6.310196086149849e-09	first_fixed_B1	0.0	0.0	0.0
BR:MDA-MB-231	magnitude_g1.00	EX_lac__L_e	-1.0	108.03961591890892	11.18054621304665	11.180577282251571	11.180574315902419	11.180575413095504	109.03961591890892	3.106920492079723e-05	1.0971930848313605e-06	False	False	True	109.039584849704	2.9972011835965873e-05	first_fixed_B2	0.0	0.0	0.0
BR:MDA-MB-231	magnitude_g1.00	EX_leu__L_e	-10.0	-1.7922337326704607	-1.792234835599012	-1.7922337326704487	-1.7922338106989502	-1.7922337326705267	8.20776626732954	1.102928563367911e-06	7.802842350024264e-08	False	True	True	8.207765164400977	1.0249001398676683e-06	first_fixed_B1	1.199040866595169e-14	0.0	7.971401316808624e-14
BR:MDA-MB-231	magnitude_g1.00	EX_lys__L_e	-10.0	-1.9452265708841594	-1.94523183686452	-1.945226570884157	-1.9452268067930572	-1.9452265708841634	8.05477342911584	5.265980363100553e-06	2.3590889375313395e-07	False	True	True	8.054768163135478	5.030071469347419e-06	first_fixed_B1	2.4424906541753444e-15	0.0	1.5543122344752192e-15
BR:MDA-MB-231	magnitude_g1.00	EX_mal__L_e	0.0	69.54957388179433	0.0	1.2629462703066767e-06	0.0	1.2647436984341338e-07	69.54957388179433	1.2629462703066767e-06	1.2647436984341338e-07	False	True	True	69.54957261884806	1.1364719004632633e-06	first_fixed_B1	0.0	0.0	0.0
BR:MDA-MB-231	magnitude_g1.00	EX_met__L_e	-10.0	-0.5026982632120802	-1.2345220978711982	-1.2345079195456372	-1.2345151892868247	-1.2345099617764466	9.49730173678792	1.4178325560942895e-05	5.227510378125189e-06	False	False	True	9.497287558462359	8.950815182817706e-06	first_fixed_B2	0.0	0.0	0.0
BR:MDA-MB-231	magnitude_g1.00	EX_nac_e	0.0	12.871302969659153	0.0	1.540618876468244e-07	0.0	1.3111198513283159e-08	12.871302969659153	1.540618876468244e-07	1.3111198513283159e-08	False	True	True	12.871302815597266	1.4095068913354124e-07	first_fixed_B1	0.0	0.0	0.0
BR:MDA-MB-231	magnitude_g1.00	EX_ncam_e	-10.0	0.0	-1.0901299094997256e-06	1.578665471708263e-12	-8.444443044659744e-08	-1.0995319911907322e-23	10.0	1.0901314881651973e-06	8.444443044659743e-08	False	True	True	9.999998909868513	1.0056870577185998e-06	first_fixed_B1	1.578665471708263e-12	0.0	1.0995319911907322e-23
BR:MDA-MB-231	magnitude_g1.00	EX_orn_e	0.0	75.07460134290598	0.0	7.623450667939994e-07	0.0	6.975350858260694e-08	75.07460134290598	7.623450667939994e-07	6.975350858260694e-08	False	True	True	75.07460058056091	6.925915582113924e-07	first_fixed_B1	0.0	0.0	0.0
BR:MDA-MB-231	magnitude_g1.00	EX_orot_e	0.0	16.576892935524832	0.0	2.3963866850271802e-08	0.0	2.0011294292845275e-09	16.576892935524832	2.3963866850271802e-08	2.0011294292845275e-09	False	True	True	16.576892911560964	2.1962737420987275e-08	first_fixed_B1	0.0	0.0	0.0
BR:MDA-MB-231	magnitude_g1.00	EX_phe__L_e	-10.0	-0.8524036882104262	-0.852404791137094	-0.8524036882104336	-0.8524037662425239	-0.8524036882104514	9.147596311789574	1.1029266604456467e-06	7.803207247025767e-08	False	True	True	9.147595208862914	1.024894587975389e-06	first_fixed_B1	0.0	0.0	2.2537527399890678e-14
BR:MDA-MB-231	magnitude_g1.00	EX_pro__L_e	-10.0	73.71949939148276	-1.355103979482835	-1.3551016544642382	-1.355102084809822	-1.355101925111725	83.71949939148276	2.3250185967604864e-06	1.5969809719074135e-07	False	True	True	83.71949706646416	2.165320499569745e-06	first_fixed_B1	0.0	0.0	0.0
BR:MDA-MB-231	magnitude_g1.00	EX_sbt__D_e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	True	True	True	0.0	0.0	already_fixed_B0	0.0	0.0	0.0
