arm	exchange_id	profiles	B0_low	B0_high	B0_width	B0_shared	B1_mean_width	B1_max_width	B1_location_spread	B1_exploration	B1_all_fixed	B1_constant_across_profiles	B2_mean_width	B2_max_width	B2_location_spread	B2_exploration	B2_all_fixed	B2_constant_across_profiles
magnitude_g2.00	EX_crn_e	47	-1.0	6.661338147750939e-16	1.0000000000000007	True	1.4512444330424484e-05	0.00031112857807708005	0.16190048678881755	0.16190048678881744	False	False	2.12821867716311e-07	1.0156299105334998e-06	0.16174611680931827	0.16174611680931816	True	False
magnitude_g2.00	EX_cytd_e	47	0.0	10.811017131864224	10.811017131864224	True	1.20596188230361e-08	1.2744492206139516e-08	5.778028984835806e-10	5.3445748113798954e-11	True	True	4.895051524130479e-10	1.7136999700592688e-09	8.511185583260523e-10	7.872696416486833e-11	True	True
magnitude_g2.00	EX_dhap_e	47	0.0	6.071678091942525	6.071678091942525	True	3.51736025221323e-08	3.748283878718591e-08	1.6866208359618214e-09	2.7778495671568405e-10	True	True	1.4142221924149024e-09	5.03041961089829e-09	2.4994660021331596e-09	4.1165983510392267e-10	True	True
magnitude_g2.00	EX_duri_e	47	0.0	10.811017131864164	10.811017131864164	True	1.2190284050729715e-08	1.2937362996654066e-08	6.108202024950764e-10	5.649979044938869e-11	True	True	4.933837681024658e-10	1.7297593040056926e-09	8.59147685976363e-10	7.946964429869686e-11	True	True
magnitude_g2.00	EX_fum_e	47	0.0	75.07460134290349	75.07460134290349	True	6.434383967649244e-05	0.0005880764892616241	1.567811083908147	0.02088337541410529	False	False	2.2219076085966758e-06	4.148978728757413e-05	1.5678193033164405	0.020883484897314612	False	False
magnitude_g2.00	EX_glcur_e	47	0.0	18.283735368672975	18.283735368672975	True	3.6060629667095686e-08	4.257709687326529e-08	5.035279512395563e-09	2.7539665231771625e-10	True	True	1.5266603293828424e-09	5.1643014420907845e-09	2.56479090200952e-09	1.4027718353460677e-10	True	True
magnitude_g2.00	EX_gln__L_e	47	-10.0	31.44223233881349	41.44223233881349	True	1.5294230402235327e-06	2.371459334682413e-06	6.962821572642497e-07	1.6801270538993957e-08	True	True	5.4640324151780485e-08	1.7816249631152914e-07	8.858707722936288e-08	2.1376038941414604e-09	True	True
magnitude_g2.00	EX_glu__L_e	47	-10.0	65.0746013429071	75.0746013429071	True	7.783018375411099e-07	9.439451300607971e-07	1.3481784932878327e-07	1.7957850846652625e-09	True	True	3.155549901757066e-08	1.0846776987705198e-07	5.3889291251607574e-08	7.178098889325494e-10	True	True
magnitude_g2.00	EX_gly_e	47	-10.0	136.67340860229515	146.67340860229515	True	2.928879663121455e-05	0.000352392343430985	1.3849828737535974	0.009442630991886044	False	False	7.511746204349137e-07	3.959051761093235e-06	1.3850041064416523	0.009442775753559325	True	False
magnitude_g2.00	EX_glyald_e	47	0.0	58.4051322937533	58.4051322937533	True	8.551355237533971e-08	9.113784745380423e-08	4.333724277079898e-09	7.42010865634733e-11	True	True	3.437179059551266e-09	1.2223640424328333e-08	6.067345497736374e-09	1.038837728715376e-10	True	True
magnitude_g2.00	EX_glyc3p_e	47	0.0	6.071678091942356	6.071678091942356	True	3.454801589953221e-08	3.6782380364196956e-08	1.624816965480222e-09	2.676059140283631e-10	True	True	1.3950170474398718e-09	4.937929411104553e-09	2.452554445921348e-09	4.0393354337676444e-10	True	True
magnitude_g2.00	EX_hom__L_e	47	0.0	0.0	0.0	True	0.0	0.0	0.0	nan	True	True	1.9499905921682208e-27	7.861751125233843e-26	3.9308755626169216e-26	nan	True	True
magnitude_g2.00	EX_hxan_e	47	0.0	9.751113491485459	9.751113491485459	True	9.237836938230151e-09	9.810464652814095e-09	4.378927386827184e-10	4.490694719788468e-11	True	True	3.825472140626116e-10	1.3139439542927176e-09	6.520599803830488e-10	6.687030983204316e-11	True	True
magnitude_g2.00	EX_icit_e	47	0.0	62.31950881136552	62.31950881136552	True	6.74046478781518e-07	1.2242838482237286e-06	3.6328618811994845e-07	5.8294135343649265e-09	True	True	2.5899325079340306e-08	8.674309546100995e-08	4.3112142215771434e-08	6.917920734302844e-10	True	True
magnitude_g2.00	EX_ins_e	47	0.0	7.422489374115665	7.422489374115665	True	7.0508719749783095e-09	7.497455953691824e-09	3.371056733805567e-10	4.5416794338047857e-11	True	True	2.8381117692587203e-10	1.0043194074573107e-09	4.990006583399916e-10	6.722820784090968e-11	True	True
magnitude_g2.00	EX_lac__L_e	47	-1.0	108.03961591890912	109.03961591890912	True	0.0001088945663931759	0.0006176557281651895	4.359647989556487	0.039982239049692565	False	False	4.325676667092394e-06	4.2419157260553675e-05	4.359653199027258	0.03998228682563827	False	False
magnitude_g2.00	EX_leu__L_e	47	-10.0	-1.7922337326704483	8.207766267329552	True	1.059320027932704e-06	1.5454000905634757e-06	2.9802983814164463e-07	3.6310712127358194e-08	True	True	3.99232078696313e-08	1.3353595429421716e-07	6.632049576182908e-08	8.080212520891737e-09	True	True
magnitude_g2.00	EX_lys__L_e	47	-10.0	-1.9452265708841594	8.05477342911584	True	2.5491069353689876e-06	4.148843903095667e-06	1.2595772531653893e-06	1.563764970237842e-07	True	True	8.192421800047854e-08	2.3018779993222438e-07	1.1380831810292591e-07	1.4129300979657533e-08	True	True
magnitude_g2.00	EX_mal__L_e	47	0.0	69.54957388179446	69.54957388179446	True	1.8107042319143444e-06	2.8594201195756876e-06	7.548795083699599e-07	1.0853833693545603e-08	True	True	8.002421256903289e-08	2.944253861491734e-07	1.4646899921095206e-07	2.105965443582571e-09	True	True
magnitude_g2.00	EX_met__L_e	47	-10.0	-0.5026982632120784	9.497301736787922	True	8.197820851914431e-05	0.0007928798090413025	6.3964857175662	0.6735055803049123	False	False	2.3046035205021495e-06	1.3692074100291052e-05	6.396526310071659	0.6735098544141891	False	False
magnitude_g2.00	EX_nac_e	47	0.0	12.871302969659121	12.871302969659121	True	1.6308103143437052e-07	1.7287498939108544e-07	8.273880140504118e-09	6.428160505589622e-10	True	True	6.542589173409787e-09	2.3227823849022126e-08	1.1540818134591089e-08	8.966316900313575e-10	True	True
magnitude_g2.00	EX_ncam_e	47	-10.0	0.0	10.0	True	1.1350459246702249e-06	1.1449569425955416e-06	1.331061517010064e-08	1.331061517010064e-09	True	True	4.216489247816441e-08	1.3891773799936314e-07	6.893665266643484e-08	6.893665266643484e-09	True	True
magnitude_g2.00	EX_orn_e	47	0.0	75.0746013429061	75.0746013429061	True	1.1680104858550932e-06	2.1101423880735724e-06	7.652175675906654e-07	1.0192762317784478e-08	True	True	4.7948230716780675e-08	1.6934714928213384e-07	8.41187797081087e-08	1.120469215998803e-09	True	True
magnitude_g2.00	EX_orot_e	47	0.0	16.576892935525226	16.576892935525226	True	2.4417028991671673e-08	2.5860502676702826e-08	1.1850486787154378e-09	7.148798531332799e-11	True	True	9.698284668093745e-10	3.422546266940958e-09	1.7001964006290465e-09	1.0256423850005261e-10	True	True
magnitude_g2.00	EX_phe__L_e	47	-10.0	-0.8524036882104298	9.14759631178957	True	1.0866204283505633e-06	1.5454119957070134e-06	2.9474485319092025e-07	3.2221016663257026e-08	True	True	4.000959093345389e-08	1.3355489347777194e-07	6.633005389389268e-08	7.251091066229653e-09	True	True
magnitude_g2.00	EX_pro__L_e	47	-10.0	73.71949939148459	83.71949939148459	True	2.135959506760133e-06	2.7315700292795952e-06	4.833740772092199e-07	5.773733487689554e-09	True	True	7.71104865870008e-08	2.646770016490052e-07	7.93674979071568e-08	9.480168716253641e-10	True	True
magnitude_g2.00	EX_sbt__D_e	47	0.0	0.0	0.0	True	0.0	0.0	0.0	nan	True	True	0.0	0.0	1.659815204172544e-26	nan	True	True
magnitude_g2.00	EX_ser__L_e	47	-10.0	57.234337439573	67.234337439573	True	1.0312761477878889e-07	1.1629673402069329e-07	8.99037111423695e-09	1.3371695857517843e-10	True	True	4.168866708107786e-09	1.4920324531431106e-08	7.415216884965048e-09	1.1028913450109462e-10	True	True
magnitude_g2.00	EX_sprm_e	47	0.0	3.3387831585263967	3.3387831585263967	True	5.080025527758168e-09	5.500772386212956e-09	3.445400654197713e-10	1.0319330398558656e-10	True	True	2.2532532850186659e-10	7.857381788876404e-10	3.905934747097297e-10	1.16986775170545e-10	True	True
magnitude_g2.00	EX_srtn_e	47	0.0	8.613908908977418	8.613908908977418	True	3.5688820452938135e-08	4.1770700679983056e-08	4.706194978239123e-09	5.463483568225716e-10	True	True	1.3716880304877143e-09	4.829314320401462e-09	2.3989059659031957e-09	2.7849214465259265e-10	True	True
magnitude_g2.00	EX_succ_e	47	0.0	115.44565627115206	115.44565627115206	True	4.753794834573938e-05	0.0005767661137827673	1.2562934154001901	0.010882119396934961	False	False	1.975820494487169e-06	4.149087568627863e-05	1.256295975233579	0.010882141570427422	False	False
magnitude_g2.00	EX_taur_e	47	0.0	16.909696464552507	16.909696464552507	True	3.015055072198797e-08	3.448429582844293e-08	3.381130405115797e-09	1.9995216426288904e-10	True	True	1.180099538162819e-09	4.156481791517302e-09	2.0648909979701565e-09	1.221128364012181e-10	True	True
magnitude_g2.00	EX_tchola_e	47	0.0	1.442357719857035	1.442357719857035	True	6.372642021252518e-09	7.278698211773008e-09	7.232474898657227e-10	5.014342003434558e-10	True	True	4.596137850426294e-10	1.225929527579985e-09	6.079490093084535e-10	4.214966931842073e-10	True	True
magnitude_g2.00	EX_thr__L_e	47	-10.0	-1.0272564007096072	8.972743599290393	True	1.1532774926820971e-06	1.545394557211921e-06	2.9113321442508777e-07	3.244639849600873e-08	True	True	4.19010203507981e-08	1.3949109667343862e-07	6.921484230204555e-08	7.7138994930736e-09	True	True
magnitude_g2.00	EX_thym_e	47	0.0	12.751456104250083	12.751456104250083	True	1.533868482396958e-08	1.6327712152258103e-08	8.206729125066014e-10	6.435915285259616e-11	True	True	6.116325320242575e-10	2.175373136105385e-09	1.0807477784918877e-09	8.475485228166786e-11	True	True
magnitude_g2.00	EX_thymd_e	47	0.0	9.041941601195715	9.041941601195715	True	1.030547536199069e-08	1.0966802090508764e-08	5.452650522276332e-10	6.030397853438102e-11	True	True	4.150483032411933e-10	1.462881013344338e-09	7.267418267765964e-10	8.037453224432365e-11	True	True
magnitude_g2.00	EX_ump_e	47	0.0	6.071678091942417	6.071678091942417	True	7.761612030871536e-09	8.234870442352849e-09	3.712588661298568e-10	6.114600617950181e-11	True	True	3.844448062449122e-10	1.0999838410473218e-09	5.442206459978511e-10	8.963265801592376e-11	True	True
magnitude_g2.00	EX_ura_e	47	0.0	16.576892935525386	16.576892935525386	True	2.131381777512664e-08	2.254173713923775e-08	1.1039528097316734e-09	6.659588223350522e-11	True	True	8.475431499021386e-10	3.0062363816563925e-09	1.4934463457442043e-09	9.009205473865668e-11	True	True
magnitude_g2.00	EX_urate_e	47	0.0	9.751113491485452	9.751113491485452	True	8.834886970817061e-09	9.40823045810547e-09	4.262257961906579e-10	4.371047435380922e-11	True	True	3.8106184602419536e-10	1.2603436382497314e-09	6.262395790113267e-10	6.422236594396642e-11	True	True
magnitude_g2.00	EX_uri_e	47	0.0	10.811017131864261	10.811017131864261	True	1.2436557880094882e-08	1.3188760064922592e-08	6.35264121746375e-10	5.876080982926252e-11	True	True	4.968700419144484e-10	1.767783489522061e-09	8.783528065971522e-10	8.12460840533039e-11	True	True
magnitude_g2.00	EX_val__L_e	47	-10.0	-1.158392649860927	8.841607350139073	True	1.0283539650084487e-06	1.226700179657314e-06	1.402245644044342e-07	1.5859623578763488e-08	True	True	3.933344523846503e-08	1.3355299044448543e-07	6.633515314824479e-08	7.502612423430155e-09	True	True
magnitude_g2.00	EX_xan_e	47	0.0	9.751113491485343	9.751113491485343	True	9.066647838126319e-09	9.654140344551291e-09	4.3809033106977336e-10	4.49272107695509e-11	True	True	3.747308442241273e-10	1.2908715804768788e-09	6.413520582231826e-10	6.577218681571189e-11	True	True
ordinal	EX_4abut_e	47	0.0	179.01124760682112	179.01124760682112	True	1.577618839121467e-07	2.1505383823069854e-07	4.099964588852793e-08	2.2903390952606077e-10	True	True	3.0880636162391954e-09	1.800336878368029e-08	8.993937051204368e-09	5.0242301371803077e-11	True	True
ordinal	EX_L2aadp_e	47	0.0	10.92607639877498	10.92607639877498	True	7.3248755995898e-08	8.867496854306878e-08	1.22582312065029e-08	1.1219243540963416e-09	True	True	1.4417056516584167e-09	7.913309734431278e-09	3.951854309626094e-09	3.616901589731856e-10	True	True
ordinal	EX_Lkynr_e	47	0.0	8.61390890897742	8.61390890897742	True	4.135881062304276e-08	5.21198983975632e-08	1.0023575435642754e-08	1.163650038740969e-09	True	True	8.225574401021048e-10	5.257510660950525e-09	2.626384256179946e-09	3.0490039817378696e-10	True	True
ordinal	EX_ala__L_e	47	0.0	161.42590270782023	161.42590270782023	True	1.5631917311082288e-05	9.646923802897334e-05	12.318252244274532	0.07630901879836773	False	False	2.7640853733516677e-07	1.9580855035172817e-06	12.318248662735595	0.07630899661147654	True	False
ordinal	EX_anth_e	47	0.0	8.613908908977407	8.613908908977407	True	3.7128975519954374e-08	4.541469879485087e-08	8.277689006975222e-09	9.609677899366015e-10	True	True	7.379138021365909e-10	4.80785562781042e-09	2.401767859608655e-09	2.788243856520859e-10	True	True
ordinal	EX_cala_e	47	0.0	16.576892935525013	16.576892935525013	True	1.9336409608689073e-08	2.1323027494046684e-08	2.097241802984057e-09	1.2651597685652993e-10	True	True	3.8052709452490314e-10	2.188554093436218e-09	1.0931791058887392e-09	6.59459592422177e-11	True	True
ordinal	EX_chol_e	47	-10.0	5.802857235091036	15.802857235091036	True	2.076909610260428e-06	1.5787297873881556e-05	1.237415211313694	0.07830325825926919	False	False	5.901994730291872e-08	1.305251747574232e-06	1.2374158622116056	0.07830329944789109	True	False
ordinal	EX_cholp_e	47	0.0	6.071678091942436	6.071678091942436	True	4.845751946998399e-08	5.192677972388008e-08	4.162037781451057e-09	6.854839335066837e-10	True	True	9.523121786802763e-10	5.6604905122802364e-09	2.8274838875839833e-09	4.656840900930275e-10	True	True
ordinal	EX_cit_e	47	0.0	62.319508811365665	62.319508811365665	True	3.354455652022795e-05	0.0005262492409410235	7.739870943446202	0.12419659735884543	False	False	1.8085629948419091e-07	1.3018474698256455e-06	7.739868460372362	0.12419655751459943	True	False
ordinal	EX_cmp_e	47	0.0	0.0	0.0	True	0.0	0.0	0.0	nan	True	True	9.876506943761656e-11	4.72593590372643e-10	2.362967951863215e-10	nan	True	True
ordinal	EX_crn_e	47	-1.0	6.661338147750939e-16	1.0000000000000007	True	8.279736347509206e-07	3.0939130841282914e-06	0.028722353638894315	0.028722353638894294	True	False	1.3054072150509202e-08	5.9468747337664764e-08	0.028722704050914184	0.028722704050914163	True	False
ordinal	EX_cytd_e	47	0.0	10.811017131864224	10.811017131864224	True	1.0789460796616229e-08	1.1809107398303067e-08	9.345888658411327e-10	8.64478202598107e-11	True	True	2.165814850364118e-10	1.261573287536393e-09	6.301793068018824e-10	5.829047342312516e-11	True	True
ordinal	EX_dhap_e	47	0.0	6.071678091942525	6.071678091942525	True	2.845968760262882e-08	3.053739018052999e-08	2.205534316873944e-09	3.632495470734554e-10	True	True	5.630905521437196e-10	3.3793351344186248e-09	1.6880417978026928e-09	2.7801898787138003e-10	True	True
ordinal	EX_duri_e	47	0.0	10.811017131864164	10.811017131864164	True	1.0939702011008675e-08	1.1934921714782631e-08	8.971002557392101e-10	8.298019000405759e-11	True	True	2.1808705198088566e-10	1.2736926364300332e-09	6.362054678144345e-10	5.884788267879956e-11	True	True
ordinal	EX_fum_e	47	0.0	75.07460134290349	75.07460134290349	True	8.13406483630802e-05	0.0021479108718303053	14.344768491705793	0.19107352200494565	False	False	3.1204087733574346e-07	2.118695121566816e-06	14.344770028530501	0.19107354247557995	True	False
ordinal	EX_glcur_e	47	0.0	18.283735368672975	18.283735368672975	True	4.2639097005470956e-08	5.1965606008880244e-08	9.763419916983725e-09	5.339948167108234e-10	True	True	8.691739180618271e-10	5.585155467177877e-09	2.7900533277446615e-09	1.525975557776388e-10	True	True
ordinal	EX_gln__L_e	47	-10.0	31.44223233881349	41.44223233881349	True	5.082615311433236e-06	5.725196131045607e-05	1.5413682237324853	0.03719317557825881	False	False	1.0075887861176475e-07	2.8017588071804767e-06	1.5413502617755466	0.03719274215670005	True	False
ordinal	EX_glu__L_e	47	-10.0	65.0746013429071	75.0746013429071	True	4.885248379444062e-07	6.497554103646053e-07	1.0928856220004945e-07	1.4557328343425804e-09	True	True	9.704007621099238e-09	5.521692258980693e-08	2.7581913641938627e-08	3.6739340800435047e-10	True	True
ordinal	EX_gly_e	47	-10.0	136.67340860229515	146.67340860229515	True	7.075484713076418e-06	9.601087889787863e-05	3.4732347924892046	0.02368005779361737	False	False	1.1693490654261282e-07	8.715628485589377e-07	3.4732373758314843	0.02368007540650511	True	False
ordinal	EX_glyald_e	47	0.0	58.4051322937533	58.4051322937533	True	5.951153632105271e-08	6.401724602748327e-08	4.054020906347552e-09	6.941206615126781e-11	True	True	1.1861911688612486e-09	7.099453499724924e-09	3.5463898204649216e-09	6.072051686533419e-11	True	True
ordinal	EX_glyc3p_e	47	0.0	6.071678091942356	6.071678091942356	True	2.68584683439267e-08	2.8836855343960203e-08	2.025899880799504e-09	3.336639146742725e-10	True	True	5.349361539255092e-10	3.1896320322454753e-09	1.5932898497296184e-09	2.624134260088743e-10	True	True
ordinal	EX_hom__L_e	47	0.0	0.0	0.0	True	0.0	0.0	0.0	nan	True	True	4.281908363116211e-19	2.012496930122044e-17	1.0062484684142361e-17	nan	True	True
ordinal	EX_hxan_e	47	0.0	9.751113491485459	9.751113491485459	True	8.803383229529988e-09	9.392271818161167e-09	6.455363826052858e-10	6.620129928432887e-11	True	True	1.8688363131757683e-10	1.0116798379324152e-09	5.052482439514136e-10	5.181441528627367e-11	True	True
ordinal	EX_icit_e	47	0.0	62.31950881136552	62.31950881136552	True	7.090857927018626e-07	1.4846506419564973e-06	5.079294623119688e-07	8.150408628049635e-09	True	True	1.3223284268018436e-08	7.087743624889691e-08	3.5396486488636695e-08	5.679840416550469e-10	True	True
ordinal	EX_ins_e	47	0.0	7.422489374115665	7.422489374115665	True	6.355845930565189e-09	6.794440885516923e-09	4.668785477181299e-10	6.290053433370594e-11	True	True	1.3135310002229934e-10	7.380471167205169e-10	3.686253081295482e-10	4.966329886776931e-11	True	True
ordinal	EX_lac__L_e	47	-1.0	108.03961591890912	109.03961591890912	True	0.00014399423907292884	0.00529146128630309	5.511105588540419	0.050542232216215184	False	False	5.507739824123107e-07	7.104692814507985e-06	5.51104435281354	0.050541670624665525	True	False
ordinal	EX_leu__L_e	47	-10.0	-1.7922337326704483	8.207766267329552	True	5.4993373372277174e-06	2.575759382406062e-05	3.050789095128959	0.37169541575183673	False	False	1.0787534928220205e-07	1.402024251362377e-06	3.050777208549988	0.3716939675406446	True	False
ordinal	EX_lys__L_e	47	-10.0	-1.9452265708841594	8.05477342911584	True	0.4567691351674228	4.948688758656775	8.054770882090448	0.9999996837868359	False	False	0.4565958122356601	4.948683064572216	8.054773424223963	0.9999999993926735	False	False
ordinal	EX_mal__L_e	47	0.0	69.54957388179446	69.54957388179446	True	6.865293487932852e-07	1.0895911444907992e-06	2.851492160292069e-07	4.0999419567090775e-09	True	True	1.3506799737984791e-08	7.409214279370259e-08	3.707477381194162e-08	5.33069747845665e-10	True	True
ordinal	EX_met__L_e	47	-10.0	-0.5026982632120784	9.497301736787922	True	7.835576997805335e-05	0.001164967249236426	9.497299459159642	0.9999997601815397	False	False	4.8366753503936e-07	2.8027686553855347e-06	9.497301667107164	0.9999999926630996	True	False
ordinal	EX_nac_e	47	0.0	12.871302969659121	12.871302969659121	True	1.2790611306309273e-07	1.5731616798319103e-07	2.5111066187017946e-08	1.950934279630509e-09	True	True	2.5766260951438485e-09	1.711672455147748e-08	8.55255002849919e-09	6.644665305959847e-10	True	True
ordinal	EX_ncam_e	47	-10.0	0.0	10.0	True	8.532353041099077e-07	9.033530216166328e-07	5.4235970920954605e-08	5.4235970920954605e-09	True	True	1.6174434192562706e-08	9.015813227994642e-08	4.503948546222776e-08	4.503948546222776e-09	True	True
ordinal	EX_orn_e	47	0.0	75.0746013429061	75.0746013429061	True	2.6051489960659346e-07	4.6421203904209106e-07	1.2978729581527602e-07	1.7287776890411659e-09	True	True	5.085354582210917e-09	3.090296035172189e-08	1.5437945421537e-08	2.0563473059315485e-10	True	True
ordinal	EX_orot_e	47	0.0	16.576892935525226	16.576892935525226	True	2.333076119971628e-08	2.6024273721443967e-08	2.4201082176373908e-09	1.459928725515842e-10	True	True	4.567402361649572e-10	2.65197114606908e-09	1.32465519668584e-09	7.990973952947651e-11	True	True
ordinal	EX_phe__L_e	47	-10.0	-0.8524036882104298	9.14759631178957	True	2.9856588431930342e-05	0.00022719945056870472	9.14758536355293	0.999998803156997	False	False	4.1484320679811924e-07	4.3027856762023475e-06	9.147596195445066	0.9999999872814125	True	False
ordinal	EX_pro__L_e	47	-10.0	73.71949939148459	83.71949939148459	True	4.819388708143565e-06	1.4670651647952226e-05	6.059852740190102	0.0723828114625166	False	False	1.016941481567903e-07	1.1004664455249724e-06	6.059852319474896	0.07238280643722131	True	False
ordinal	EX_sbt__D_e	47	0.0	0.0	0.0	True	0.0	0.0	0.0	nan	True	True	3.196792290736902e-11	2.890170510375134e-10	1.445085255187567e-10	nan	True	True
ordinal	EX_ser__L_e	47	-10.0	57.234337439573	67.234337439573	True	6.734562713641607e-08	7.371924759524973e-08	6.105313588022909e-09	9.080648104118037e-11	True	True	1.3425805148476975e-09	7.929449097332508e-09	3.9612224611573765e-09	5.891665794606117e-11	True	True
ordinal	EX_sprm_e	47	0.0	3.3387831585263967	3.3387831585263967	True	4.676186179928317e-09	5.2386623524209026e-09	5.463373183054697e-10	1.6363366303387034e-10	True	True	1.0474081137129426e-10	5.637271430903942e-10	2.8054673558825866e-10	8.40266415241176e-11	True	True
ordinal	EX_srtn_e	47	0.0	8.613908908977418	8.613908908977418	True	3.844994114409047e-08	4.653695449399571e-08	8.24981731456185e-09	9.577321285536103e-10	True	True	7.636402097768757e-10	4.832665944527334e-09	2.4739964276917285e-09	2.872094949963226e-10	True	True
ordinal	EX_succ_e	47	0.0	115.44565627115206	115.44565627115206	True	5.9643319819116114e-05	0.002117031981523354	2.73546072247912	0.023694791218945722	False	False	1.7598510098838339e-07	8.384478515921501e-07	2.7354570801477713	0.023694759668764744	True	False
ordinal	EX_taur_e	47	0.0	16.909696464552507	16.909696464552507	True	3.1911474313182676e-08	3.726905987648939e-08	5.564167674617061e-09	3.2905189553704446e-10	True	True	6.335118721848489e-10	4.0926343944276315e-09	2.044340301418909e-09	1.2089751615024095e-10	True	True
ordinal	EX_tchola_e	47	0.0	1.442357719857035	1.442357719857035	True	6.981565659862137e-09	8.163469960381072e-09	1.2225866591203468e-09	8.476306829359421e-10	True	True	2.038469322931596e-10	8.691633555101904e-10	4.3333314323600973e-10	3.0043389186349784e-10	True	True
ordinal	EX_thr__L_e	47	-10.0	-1.0272564007096072	8.972743599290393	True	3.678554490387279e-06	1.440633220894938e-05	6.580159980451583e-06	7.333498285821934e-07	False	True	6.105271666473935e-08	3.267137140827714e-07	1.632424266873045e-07	1.819314514907285e-08	True	True
ordinal	EX_thym_e	47	0.0	12.751456104250083	12.751456104250083	True	1.3939285563818816e-08	1.526591220247092e-08	1.2399049976891917e-09	9.723634599470795e-11	True	True	2.7420954416683325e-10	1.5961322331902164e-09	7.972621202038246e-10	6.252322195095003e-11	True	True
ordinal	EX_thymd_e	47	0.0	9.041941601195715	9.041941601195715	True	8.9144978019536e-09	9.71770314758683e-09	7.554843841379892e-10	8.355333593816657e-11	True	True	1.7779838052261544e-10	1.0458515369576439e-09	5.224060518935574e-10	5.7775871039077926e-11	True	True
ordinal	EX_ump_e	47	0.0	6.071678091942417	6.071678091942417	True	7.033677927881781e-09	7.673531667630925e-09	6.091277911654018e-10	1.0032280729338421e-10	True	True	1.697678590111125e-10	8.176929300003372e-10	4.082194289857715e-10	6.723337812120014e-11	True	True
ordinal	EX_ura_e	47	0.0	16.576892935525386	16.576892935525386	True	2.059909727930135e-08	2.332564772748039e-08	2.267166253671172e-09	1.3676665841356095e-10	True	True	4.0342096318209214e-10	2.328704313294511e-09	1.1631737240550921e-09	7.016838008058395e-11	True	True
ordinal	EX_urate_e	47	0.0	9.751113491485452	9.751113491485452	True	8.39649558655218e-09	8.908161603826392e-09	5.968278230360793e-10	6.120612005564511e-11	True	True	1.757959162855139e-10	9.66322276648442e-10	4.825776252213981e-10	4.9489489138115223e-11	True	True
ordinal	EX_uri_e	47	0.0	10.811017131864261	10.811017131864261	True	1.0887128312648136e-08	1.1905780542289268e-08	9.042032408549836e-10	8.363720358836043e-11	True	True	2.1452264487870197e-10	1.2615442007746582e-09	6.30184627268898e-10	5.829096555693168e-11	True	True
ordinal	EX_val__L_e	47	-10.0	-1.158392649860927	8.841607350139073	True	3.0214079471349164e-06	9.682588045123453e-06	4.361895451943099e-06	4.933373852973112e-07	True	True	4.949240671193332e-08	3.5267979847652953e-07	1.7621986847515814e-07	1.9930750314577847e-08	True	True
ordinal	EX_xan_e	47	0.0	9.751113491485343	9.751113491485343	True	8.68886537458912e-09	9.237536143347486e-09	6.338713988082747e-10	6.5005027309114e-11	True	True	1.7336869540088584e-10	9.993675701411995e-10	4.990889825039432e-10	5.118276830023022e-11	True	True
