scenario	context	arm_a	arm_b	relative_l1_full_vector	relative_l1_panel_exchanges	reactions_differing	panel_exchanges_differing	max_abs_difference_full	max_abs_difference_panel
lower_task	ME:SK-MEL-2	magnitude_g1.25	ordinal	0.805172925226404	0.577912381101735	200	9	22.17430190860219	17.310937892282524
lower_task	ME:SK-MEL-2	magnitude_g2.00	ordinal	0.8345768566097597	0.6246772778872572	197	10	20.563509720648312	20.563509720648312
lower_task	ME:SK-MEL-28	magnitude_g0.50	magnitude_g0.80	0.026051974256476727	0.013563740127708095	140	9	2.2707039566419565	0.45775762933237374
lower_task	ME:SK-MEL-28	magnitude_g0.50	magnitude_g1.00	0.17661701405857316	0.12945588317932114	149	9	5.636635161346226	2.843551272867135
lower_task	ME:SK-MEL-28	magnitude_g0.50	magnitude_g1.25	0.17471035406400276	0.13019922600396114	143	9	5.568255152931322	2.871872039127906
lower_task	ME:SK-MEL-28	magnitude_g0.50	magnitude_g2.00	0.27565209981131333	0.14855358539756006	150	9	7.973484895038375	5.2202895244707825
lower_task	ME:SK-MEL-28	magnitude_g0.50	ordinal	0.8024115936047133	0.5678935690270998	175	10	23.83839602536736	15.048182937631431
lower_task	ME:SK-MEL-28	magnitude_g0.80	magnitude_g1.00	0.16137600722047707	0.11697897613024569	93	6	7.101191948213635	2.484285653566465
lower_task	ME:SK-MEL-28	magnitude_g0.80	magnitude_g1.25	0.16164672141372502	0.1177216450306183	95	6	6.866414118360311	2.512606419827236
lower_task	ME:SK-MEL-28	magnitude_g0.80	magnitude_g2.00	0.2588932135643933	0.1342652658236198	98	5	7.811734739835556	4.8610239051701125
lower_task	ME:SK-MEL-28	magnitude_g0.80	ordinal	0.8087261941383287	0.5808075610839851	205	12	23.36067207941008	15.407448556932101
lower_task	ME:SK-MEL-28	magnitude_g1.00	magnitude_g1.25	0.003568266531759145	0.0007530454911457384	30	2	0.2914193623747051	0.02832076626077118
lower_task	ME:SK-MEL-28	magnitude_g1.00	magnitude_g2.00	0.1611380225170209	0.08996782749156294	88	6	5.922502930560417	2.3767382516036477
lower_task	ME:SK-MEL-28	magnitude_g1.00	ordinal	0.7918293867203099	0.6279316448652251	205	11	21.160185287198814	17.891734210498566
lower_task	ME:SK-MEL-28	magnitude_g1.25	magnitude_g2.00	0.15889825846243436	0.08996782701349403	84	6	5.865864381398519	2.3484174853428765
lower_task	ME:SK-MEL-28	magnitude_g1.25	ordinal	0.7922354415269353	0.6286992477333491	201	11	21.216823862128347	17.92005497675934
lower_task	ME:SK-MEL-28	magnitude_g2.00	ordinal	0.8238393664206707	0.6518463114546572	211	12	20.353470308455982	20.268472462102213
lower_task	ME:SK-MEL-5	magnitude_g0.50	magnitude_g0.80	0.09231282932326607	0.06879739010406306	109	9	3.7362866690419123	1.932101550782642
lower_task	ME:SK-MEL-5	magnitude_g0.50	magnitude_g1.00	0.10717590741431066	0.06879739432705707	114	9	3.838319103757353	1.932101550782626
lower_task	ME:SK-MEL-5	magnitude_g0.50	magnitude_g1.25	0.08784779746616829	0.06879739886672799	107	9	3.736287880709543	1.9321015461445334
lower_task	ME:SK-MEL-5	magnitude_g0.50	magnitude_g2.00	0.23137896897882856	0.19029864432331445	124	10	7.3813956965349705	3.759592405715688
lower_task	ME:SK-MEL-5	magnitude_g0.50	ordinal	0.7101686418156234	0.4605393210989111	154	11	20.469281284805106	14.862915039697498
lower_task	ME:SK-MEL-5	magnitude_g0.80	magnitude_g1.00	0.02105079795529541	4.267846913014435e-09	8	0	3.533564532991269	1.5983265466701368e-07
lower_task	ME:SK-MEL-5	magnitude_g0.80	magnitude_g1.25	0.009324272904569546	9.021762970904928e-09	10	0	1.6028092681325583	3.182818844038593e-07
lower_task	ME:SK-MEL-5	magnitude_g0.80	magnitude_g2.00	0.1816217551928857	0.13418296347535258	80	6	8.43208950129666	2.700674115579732
lower_task	ME:SK-MEL-5	magnitude_g0.80	ordinal	0.7415613760480212	0.4711151683862981	159	11	20.368478040456857	15.316303801161808
lower_task	ME:SK-MEL-5	magnitude_g1.00	magnitude_g1.25	0.02105080200836461	4.7539169940868456e-09	14	0	3.5335645316433317	1.5844927148123134e-07
lower_task	ME:SK-MEL-5	magnitude_g1.00	magnitude_g2.00	0.17445365534444743	0.13418296345812705	85	6	4.97882228807997	2.7006741155797434
lower_task	ME:SK-MEL-5	magnitude_g1.00	ordinal	0.7309869641377266	0.47111517267843783	158	11	20.368478200289506	15.316303960994421
lower_task	ME:SK-MEL-5	magnitude_g1.25	magnitude_g2.00	0.17941949171825858	0.1341829626120833	84	6	6.829280233164104	2.700674083111875
lower_task	ME:SK-MEL-5	magnitude_g1.25	ordinal	0.7331782636951201	0.471115176686112	154	11	20.36847837497208	15.316304119443693
lower_task	ME:SK-MEL-5	magnitude_g2.00	ordinal	0.7230251669961822	0.44591467530729617	164	11	16.580839445042194	16.393273035164064
lower_task	ME:UACC-257	magnitude_g0.50	magnitude_g0.80	0.05956791711428259	0.02096908225561572	92	5	1.5399921967992478	0.6656149737766834
lower_task	ME:UACC-257	magnitude_g0.50	magnitude_g1.00	0.13597328888509336	0.07500260143755691	130	10	2.809190886478791	1.6008910355773316
lower_task	ME:UACC-257	magnitude_g0.50	magnitude_g1.25	0.2072846345025203	0.13582310518363486	128	9	5.3153162169758765	2.5093504259625123
lower_task	ME:UACC-257	magnitude_g0.50	magnitude_g2.00	0.2567577847689513	0.16569736510327598	140	9	8.210726676108216	2.6057893145440207
lower_task	ME:UACC-257	magnitude_g0.50	ordinal	0.7995097841897927	0.5957713610791601	173	9	22.358596262112847	16.400832270909255
lower_task	ME:UACC-257	magnitude_g0.80	magnitude_g1.00	0.08751435158278568	0.05702457405265472	121	10	2.1257546429414766	0.9890485890267602
lower_task	ME:UACC-257	magnitude_g0.80	magnitude_g1.25	0.16224112240388613	0.11620417519400743	118	9	5.303518621814491	1.9442234248221268
lower_task	ME:UACC-257	magnitude_g0.80	magnitude_g2.00	0.2144000699781678	0.14611572135107892	130	9	8.484975372546598	2.491440666716054
lower_task	ME:UACC-257	magnitude_g0.80	ordinal	0.8203914831800219	0.5960454397844152	177	9	23.197459343202755	16.515180918737222
lower_task	ME:UACC-257	magnitude_g1.00	magnitude_g1.25	0.1073374181546316	0.08785678976094613	77	7	4.377132499917946	2.4570924482123484
lower_task	ME:UACC-257	magnitude_g1.00	magnitude_g2.00	0.166454011975218	0.11784714746876063	119	9	7.558589250650053	3.480489255742814
lower_task	ME:UACC-257	magnitude_g1.00	ordinal	0.8167473548601402	0.5706577560879552	205	11	23.81787208588948	15.526132329710464
lower_task	ME:UACC-257	magnitude_g1.25	magnitude_g2.00	0.06283314676012229	0.03118429696598772	107	8	4.151642678117695	1.0233968075304656
lower_task	ME:UACC-257	magnitude_g1.25	ordinal	0.8145795293301303	0.6231753221684507	204	11	21.768629819069744	17.983224777922814
lower_task	ME:UACC-257	magnitude_g2.00	ordinal	0.8213592585419232	0.6514212979307406	210	11	20.98494270190641	19.006621585453278
lower_task	ME:UACC-62	magnitude_g0.50	magnitude_g0.80	0.11507250811378017	0.05200814003918716	128	9	5.292820640061308	0.8978675018914224
lower_task	ME:UACC-62	magnitude_g0.50	magnitude_g1.00	0.11281656300868059	0.06475228191719061	129	9	5.680277563096819	0.9644218859618263
lower_task	ME:UACC-62	magnitude_g0.50	magnitude_g1.25	0.1290117094253553	0.06225606991977858	128	9	6.083256489552184	0.927067337303777
lower_task	ME:UACC-62	magnitude_g0.50	magnitude_g2.00	0.22933624668093563	0.18460545016329138	137	10	9.953417278837849	3.212289654467483
lower_task	ME:UACC-62	magnitude_g0.50	ordinal	0.7881250734109292	0.47372549831080374	179	11	21.452938008307623	14.200592550680387
lower_task	ME:UACC-62	magnitude_g0.80	magnitude_g1.00	0.03198295756909806	0.012714102072594729	82	5	2.6860194878157153	0.32779638183029497
lower_task	ME:UACC-62	magnitude_g0.80	magnitude_g1.25	0.04569691612635992	0.02357238877901345	108	8	2.602461480419301	0.47090071089857943
lower_task	ME:UACC-62	magnitude_g0.80	magnitude_g2.00	0.1683030687899648	0.16890930881056226	124	10	5.654619862890846	3.212289654467451
lower_task	ME:UACC-62	magnitude_g0.80	ordinal	0.8001396301753719	0.4772290825815112	186	10	21.43212579841742	15.09846005257181
lower_task	ME:UACC-62	magnitude_g1.00	magnitude_g1.25	0.029839823008605416	0.012829628946124267	104	7	1.3670839716582215	0.5374550949689834
lower_task	ME:UACC-62	magnitude_g1.00	magnitude_g2.00	0.17274688739204241	0.17505683885541223	121	10	7.519461313095721	3.2122896544675115
lower_task	ME:UACC-62	magnitude_g1.00	ordinal	0.8056131092220172	0.47189838555914915	187	9	21.30014275016118	15.165014436642213
lower_task	ME:UACC-62	magnitude_g1.25	magnitude_g2.00	0.1708514493185196	0.18308763340237078	88	7	6.152377341437499	3.21228965446746
lower_task	ME:UACC-62	magnitude_g1.25	ordinal	0.8077165278914771	0.4634956830774288	170	8	21.546044348678226	14.62755934167323
lower_task	ME:UACC-62	magnitude_g2.00	ordinal	0.8257332079813096	0.43596112226271344	173	9	20.750022568649857	16.27051111577999
lower_task	OV:IGROV1	magnitude_g0.50	magnitude_g0.80	0.1697793160276942	0.1016955783722188	114	9	4.788915490195544	1.8943345303883583
lower_task	OV:IGROV1	magnitude_g0.50	magnitude_g1.00	0.17551034333183274	0.10257611862117004	125	9	4.788915490195544	1.9060040360189308
lower_task	OV:IGROV1	magnitude_g0.50	magnitude_g1.25	0.2221251058792177	0.14909734519233894	122	9	6.340827374768635	4.0372999425845215
lower_task	OV:IGROV1	magnitude_g0.50	magnitude_g2.00	0.282509212606225	0.15965937273881273	135	9	7.877903276176756	3.7668158970920316
lower_task	OV:IGROV1	magnitude_g0.50	ordinal	0.7745300541803039	0.5908742968178224	135	9	23.28838918654557	16.18980302217038
lower_task	OV:IGROV1	magnitude_g0.80	magnitude_g1.00	0.006864887577443798	0.0016895096667960852	97	8	0.752834417456945	0.03190379336306037
lower_task	OV:IGROV1	magnitude_g0.80	magnitude_g1.25	0.1277103480634598	0.08060408236415441	96	8	3.753101440658846	2.8489214820999686
lower_task	OV:IGROV1	magnitude_g0.80	magnitude_g2.00	0.18006477519022226	0.07176939468914303	120	8	6.530947129959041	2.5784374366074787
lower_task	OV:IGROV1	magnitude_g0.80	ordinal	0.7813514940369272	0.5456161204429026	151	11	23.80314675125453	15.325579446657992
lower_task	OV:IGROV1	magnitude_g1.00	magnitude_g1.25	0.12380475071984343	0.07973910355977194	67	5	3.7634046584263574	2.8584475070989086
lower_task	OV:IGROV1	magnitude_g1.00	magnitude_g2.00	0.18052036410579878	0.07089924160030157	105	6	6.476013755232077	2.5879634616064187
lower_task	OV:IGROV1	magnitude_g1.00	ordinal	0.7830953253098465	0.5471386466917283	158	11	23.834273351849017	15.314872533106215
lower_task	OV:IGROV1	magnitude_g1.25	magnitude_g2.00	0.08663685435161236	0.026179444728033345	99	6	4.509648335121984	0.5097722269413474
lower_task	OV:IGROV1	magnitude_g1.25	ordinal	0.7615639940472072	0.4913828762099215	155	10	22.11320851110989	14.751098357064336
lower_task	OV:IGROV1	magnitude_g2.00	ordinal	0.7900672976660272	0.4950641379286037	173	11	20.920642396418316	15.043857566819872
lower_task	OV:NCI/ADR-RES	magnitude_g0.50	magnitude_g0.80	0.12323741303736348	0.06513353495657889	88	5	6.303071670575059	1.3255827332081545
lower_task	OV:NCI/ADR-RES	magnitude_g0.50	magnitude_g1.00	0.11876425477118742	0.1094557145081755	94	6	3.1514661611977277	3.151466161197691
lower_task	OV:NCI/ADR-RES	magnitude_g0.50	magnitude_g1.25	0.12017506753579985	0.10945623536217272	94	6	3.1515024184766447	3.1515024184765945
lower_task	OV:NCI/ADR-RES	magnitude_g0.50	magnitude_g2.00	0.2373704390457025	0.21047632604813102	104	6	9.77341468425389	4.548326351166906
lower_task	OV:NCI/ADR-RES	magnitude_g0.50	ordinal	0.8020440649960653	0.6902405515718041	155	10	23.767834630300122	12.865273892546758
lower_task	OV:NCI/ADR-RES	magnitude_g0.80	magnitude_g1.00	0.0386243239621406	0.04279502321594062	27	1	6.303071670575059	3.151466161197792
lower_task	OV:NCI/ADR-RES	magnitude_g0.80	magnitude_g1.25	0.04003837112738978	0.042795526091674696	25	1	6.303071670575059	3.1515024184766958
lower_task	OV:NCI/ADR-RES	magnitude_g0.80	magnitude_g2.00	0.1913972478675236	0.20753149575381122	86	6	7.915656403585746	4.548326351167004
lower_task	OV:NCI/ADR-RES	magnitude_g0.80	ordinal	0.8076024075929877	0.6567483830042764	154	10	23.89564928331437	11.539691159338604
lower_task	OV:NCI/ADR-RES	magnitude_g1.00	magnitude_g1.25	0.005234824320260839	5.031293658819951e-07	24	1	0.5707342585118051	3.625727890366193e-05
lower_task	OV:NCI/ADR-RES	magnitude_g1.00	magnitude_g2.00	0.1927023341522039	0.25561324491179727	88	7	9.811413943113099	4.548326351166943
lower_task	OV:NCI/ADR-RES	magnitude_g1.00	ordinal	0.7843763971996055	0.6260330576357155	149	10	23.89557960650804	11.539691159338298
lower_task	OV:NCI/ADR-RES	magnitude_g1.25	magnitude_g2.00	0.19295189753808364	0.2556138101227991	88	7	9.8114139431131	4.5483263511669545
lower_task	OV:NCI/ADR-RES	magnitude_g1.25	ordinal	0.7858510983192809	0.6260326961626814	151	10	23.895615864625537	11.539691159338384
lower_task	OV:NCI/ADR-RES	magnitude_g2.00	ordinal	0.8129941559927125	0.5705691855084174	162	9	21.62336561919852	13.365998786674265
lower_task	OV:OVCAR-3	magnitude_g0.50	magnitude_g0.80	0.07436652781809844	0.038414159878433864	112	7	2.3907663851543366	1.2778729783047638
lower_task	OV:OVCAR-3	magnitude_g0.50	magnitude_g1.00	0.08415491794559177	0.038414267683362556	108	7	4.475543594172886	1.277870023815911
lower_task	OV:OVCAR-3	magnitude_g0.50	magnitude_g1.25	0.1087972330194004	0.04327020234690732	122	8	4.481926006732041	1.405798635362224
lower_task	OV:OVCAR-3	magnitude_g0.50	magnitude_g2.00	0.10584327039302441	0.040853161227192444	121	9	4.52069942118918	0.8877323498139802
lower_task	OV:OVCAR-3	magnitude_g0.50	ordinal	0.7732334871225153	0.47629735120370764	179	9	20.99755593969745	14.162205859753797
lower_task	OV:OVCAR-3	magnitude_g0.80	magnitude_g1.00	0.02676060087194703	0.003835014742259415	87	7	4.475113153878959	0.13425484231593998
lower_task	OV:OVCAR-3	magnitude_g0.80	magnitude_g1.25	0.04327399705539944	0.009009810732194623	102	8	4.481495566438114	0.14708107348383723
lower_task	OV:OVCAR-3	magnitude_g0.80	magnitude_g2.00	0.05551515170684742	0.01635430344368325	118	9	4.520268980895253	0.39014062849078357
lower_task	OV:OVCAR-3	magnitude_g0.80	ordinal	0.7984010244411228	0.49644481972394555	179	9	20.946134745485338	15.440078838058561
lower_task	OV:OVCAR-3	magnitude_g1.00	magnitude_g1.25	0.02771281929371059	0.005447743937291772	102	8	3.502600549142535	0.14708107348383723
lower_task	OV:OVCAR-3	magnitude_g1.00	magnitude_g2.00	0.04037887881133814	0.014109754513621866	113	9	1.9985854710092399	0.3901376740019309
lower_task	OV:OVCAR-3	magnitude_g1.00	ordinal	0.8003367001936739	0.4964446979453209	177	9	20.8118872893918	15.440075883569708
lower_task	OV:OVCAR-3	magnitude_g1.25	magnitude_g2.00	0.042799153573392826	0.01260078289354632	92	6	2.077451278996846	0.5180662855482439
lower_task	OV:OVCAR-3	magnitude_g1.25	ordinal	0.8075011444304893	0.4998008226444949	164	7	20.556023797187297	15.568004495116021
lower_task	OV:OVCAR-3	magnitude_g2.00	ordinal	0.8139263781348579	0.49350570908640073	176	8	20.7605091102891	15.049938209567777
lower_task	OV:OVCAR-4	magnitude_g0.50	magnitude_g0.80	0.17219106748499566	0.08281232691332396	126	10	4.9819098264065	2.1891343829065133
lower_task	OV:OVCAR-4	magnitude_g0.50	magnitude_g1.00	0.16947662454864112	0.08281286503367112	124	10	4.981932682173393	2.1891343829065133
lower_task	OV:OVCAR-4	magnitude_g0.50	magnitude_g1.25	0.18958854511611778	0.08551781334973124	131	10	5.632326153888028	2.1891343829065133
lower_task	OV:OVCAR-4	magnitude_g0.50	magnitude_g2.00	0.23180603065613772	0.10209458581434278	140	10	6.350363856385436	2.1891343829065133
lower_task	OV:OVCAR-4	magnitude_g0.50	ordinal	0.6689786775916734	0.49035501636006634	170	13	20.206122223236246	14.869750494400417
lower_task	OV:OVCAR-4	magnitude_g0.80	magnitude_g1.00	0.0027444195701165275	9.12442021336652e-07	60	5	0.4735747707346447	2.856970848391649e-05
lower_task	OV:OVCAR-4	magnitude_g0.80	magnitude_g1.25	0.03132513908494969	0.018001435472054232	78	5	0.828071820654233	0.46114553215251775
lower_task	OV:OVCAR-4	magnitude_g0.80	magnitude_g2.00	0.08157832819251754	0.01957779413473664	100	6	5.419509752384174	0.4500164998752805
lower_task	OV:OVCAR-4	magnitude_g0.80	ordinal	0.6810884960264885	0.44534194707469926	150	8	18.84139104425354	15.198473839770717
lower_task	OV:OVCAR-4	magnitude_g1.00	magnitude_g1.25	0.032447745160994065	0.01800068907125711	80	5	0.8280269156586453	0.46115124609412916
lower_task	OV:OVCAR-4	magnitude_g1.00	magnitude_g2.00	0.08157744587031557	0.019577275628086022	102	6	4.945934981649531	0.45001977472412946
lower_task	OV:OVCAR-4	magnitude_g1.00	ordinal	0.6810883755233408	0.44534147736367247	151	8	18.84137961637014	15.198479553712328
lower_task	OV:OVCAR-4	magnitude_g1.25	magnitude_g2.00	0.06687868796784577	0.028030528955451314	82	6	5.139594084943482	0.5666407360980479
lower_task	OV:OVCAR-4	magnitude_g1.25	ordinal	0.6849619737982354	0.4306741521116801	153	7	18.932005987750088	14.7373283076182
lower_task	OV:OVCAR-4	magnitude_g2.00	ordinal	0.6913960122637537	0.4406813294974827	164	9	17.798729210682666	15.303969043716247
lower_task	OV:OVCAR-5	magnitude_g0.50	magnitude_g0.80	0.07584527122580835	0.09338971835550942	114	9	2.135286772066001	2.1352867720659923
lower_task	OV:OVCAR-5	magnitude_g0.50	magnitude_g1.00	0.10787007216304437	0.1275166736716837	116	9	3.073049415376147	3.07304941537614
lower_task	OV:OVCAR-5	magnitude_g0.50	magnitude_g1.25	0.18050012786007102	0.09193077657948213	121	9	5.21869835652842	1.7863738222886347
lower_task	OV:OVCAR-5	magnitude_g0.50	magnitude_g2.00	0.19402736055182784	0.09375735904615659	131	10	5.2186904053592995	2.219457529257145
lower_task	OV:OVCAR-5	magnitude_g0.50	ordinal	0.7365292176288498	0.4686541011689957	166	11	22.28024380225441	12.05268050154871
lower_task	OV:OVCAR-5	magnitude_g0.80	magnitude_g1.00	0.060677650553018686	0.03881491042839258	78	5	2.1914448327057032	0.9377626433101476
lower_task	OV:OVCAR-5	magnitude_g0.80	magnitude_g1.25	0.1616081699597058	0.07366533179000588	115	8	5.024412633867218	2.73090586183207
lower_task	OV:OVCAR-5	magnitude_g0.80	magnitude_g2.00	0.16874748567087014	0.06404192884956186	122	9	5.091707028883449	2.255324277341822
lower_task	OV:OVCAR-5	magnitude_g0.80	ordinal	0.7849419167687623	0.5357267794306318	168	11	23.52611751791366	14.187967273614703
lower_task	OV:OVCAR-5	magnitude_g1.00	magnitude_g1.25	0.14100529059570358	0.10599510978243783	112	8	4.509648335121955	3.065752846792532
lower_task	OV:OVCAR-5	magnitude_g1.00	magnitude_g2.00	0.14703610497124864	0.09357340392752315	119	9	4.509648335121983	2.5901712623022837
lower_task	OV:OVCAR-5	magnitude_g1.00	ordinal	0.7780643759071556	0.5511745575759981	169	11	21.98800686650728	15.12572991692485
lower_task	OV:OVCAR-5	magnitude_g1.25	magnitude_g2.00	0.019977366245585992	0.015225939816308508	70	7	1.0908176331696975	0.475581584490248
lower_task	OV:OVCAR-5	magnitude_g1.25	ordinal	0.765620448670168	0.4807607552081483	182	11	20.54071456743931	13.839054323837345
lower_task	OV:OVCAR-5	magnitude_g2.00	ordinal	0.7753543721387679	0.4940649486877974	185	11	20.235124493035634	14.272138030805856
lower_task	OV:OVCAR-8	magnitude_g0.50	magnitude_g0.80	0.09695187781523557	0.038877323812577455	99	6	6.133175043768239	1.111294423057556
lower_task	OV:OVCAR-8	magnitude_g0.50	magnitude_g1.00	0.09695187692458389	0.03887732374877368	99	6	6.133174411715749	1.111294423057382
lower_task	OV:OVCAR-8	magnitude_g0.50	magnitude_g1.25	0.09517126399753865	0.038877331736375996	97	6	6.133172615385758	1.111294737051475
